mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weight_decay,param_model__patience,param_model__learning_rate,param_model__hidden_layers,param_model__epochs,param_model__dropout,param_model__batch_size,param_model__batch_norm,param_model__activation,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.1679157257080078,0.0667930931259265,0.0038518428802490233,0.0017024453987101121,0.0,10,0.0005,"(256, 128, 64)",100,0.0,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 10, 'model__learning_rate': 0.0005, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 100, 'model__dropout': 0.0, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.021280777277201235,0.2949544990499525,0.04961682251289434,0.11754400291603684,0.22530044119385928,0.13322699767910834,0.11466697339542328,3,-0.7253736324116833,-0.5918520779986689,-0.684903870339959,-0.5941653827649415,-0.6345313013766658,-0.6461652529783837,0.052084362636014216,5,-0.8865649508429275,-0.782908496450413,-0.8345932572605719,-0.7092219964225952,-0.8430502719921571,-0.8112677945937328,0.060731309113150764,3
0.34780430793762207,0.13726625932518702,0.004267263412475586,0.0021813990152361137,0.0,14,0.0005,"(128, 64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0005, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",-0.0015976694984867201,0.261954436272829,-0.05131326117625745,0.011075414209708812,0.275019433601587,0.09902767068187612,0.13998691785909756,9,-0.707379904334281,-0.6398062834663104,-0.6821184682876471,-0.6449305498376532,-0.5983292130416386,-0.6545128837935061,0.03747452530053315,10,-0.8779800180759398,-0.8010212186602048,-0.8777919077339128,-0.7507878819911988,-0.815548890272955,-0.8246259833468421,0.04850755051369892,8
0.41109843254089357,0.13788259352540364,0.0035781383514404295,0.0011670447505520273,0.01,10,0.0003,"(64, 32)",100,0.3,128,True,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'relu'}",-0.0029601820097633347,0.16653993405828993,0.1945636076768119,-0.043073381459683535,0.18880284854318374,0.10077456536176774,0.10229719100250276,8,-0.6883641445186638,-0.6494148515159612,-0.5922027328265417,-0.6636056738807751,-0.6448565686606561,-0.6476887942805196,0.031614980513741175,6,-0.8785769904146202,-0.8512259042309669,-0.7683182086533343,-0.7710687433922149,-0.8626805906409519,-0.8263740874664178,0.047095826128025466,9
0.4867447853088379,0.17560045810829972,0.0049365520477294925,0.002291076011617227,0.0,18,0.0005,"(64, 32)",80,0.1,32,True,relu,"{'model__weight_decay': 0.0, 'model__patience': 18, 'model__learning_rate': 0.0005, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': True, 'model__activation': 'relu'}",-0.026253462646689263,0.18470689958029396,0.20836122728298134,-0.011173005108197076,0.17615467201977653,0.1063592662256331,0.10277560123457656,7,-0.7020556904472667,-0.66389887530887,-0.5923559992612922,-0.6532630121354932,-0.6504997427128946,-0.6524146639731633,0.03523506334439123,9,-0.8887207023413387,-0.8418976881524272,-0.7617088998304432,-0.7591863670657893,-0.8693800301066761,-0.8241787374993349,0.05412812970025204,7
0.17410497665405272,0.037813479637475673,0.006012058258056641,0.0020091841370428617,0.0,14,0.002,"(64, 32)",80,0.3,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.013064307706909473,0.2833574593918542,0.12350114849561078,-0.0008699358503072574,0.2592824001810715,0.13044135290226394,0.12479426806210143,4,-0.6904443908015311,-0.6076576736162899,-0.6312862558687569,-0.6539498983044765,-0.6153268451934504,-0.6397330127569009,0.029898494262775546,3,-0.8829914259957822,-0.7893211242744217,-0.80149566396887,-0.7553087038261433,-0.8243528627068729,-0.8106939561544181,0.042479224500547585,2
0.3788157939910889,0.14521045450865042,0.0053196907043457035,0.0011627191790131407,0.0001,10,0.0003,"(128, 64, 32)",100,0.1,128,True,gelu,"{'model__weight_decay': 0.0001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'gelu'}",-0.001984030180506302,0.20892947206840973,-0.05591924110187496,0.10430914438977157,0.16696599070237017,0.08446026717563404,0.09987269716754818,10,-0.7101683065254385,-0.6338861226741146,-0.6718634222267245,-0.6036241269820457,-0.6392966623139394,-0.6517677281444525,0.03635257929201903,8,-0.8781493396820401,-0.8292968882957507,-0.8797126830932326,-0.7145205724168174,-0.8742148604482641,-0.835178868787221,0.06316098923866857,10
0.3053710460662842,0.1290451778987715,0.0034858226776123048,0.0021091655238120043,0.001,10,0.0003,"(256, 128, 64)",80,0.1,128,False,gelu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.022075296787504417,0.2834823886805514,0.07313730899274773,0.0767608732229188,0.21246410052470432,0.12475387492668358,0.10900846619468778,5,-0.7263275067173582,-0.6013846805025647,-0.6722063983479935,-0.6163419655241148,-0.6416960846949559,-0.6515913271573974,0.04443336220157039,7,-0.8869097415319475,-0.7892523217550808,-0.8242011230282662,-0.7254254170223607,-0.8500060141528533,-0.8151589234981017,0.05507724609359689,5
0.5874763011932373,0.21392661414602646,0.008086109161376953,0.003324190475126658,0.0,14,0.0003,"(64, 32)",100,0.3,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.008704362535009613,0.2064277340705335,0.16868212186475662,0.05675573546656365,0.227316047870459,0.13357720036146448,0.0858152555239377,2,-0.6927723233622034,-0.6319916262973042,-0.6060149893532998,-0.6257328346363851,-0.6345591738442607,-0.6382141894986906,0.02905595330427171,2,-0.8734530721828111,-0.8306071670701722,-0.78056497810864,-0.7332427099758085,-0.841952837214783,-0.8119641529104429,0.04941810217419144,4
0.20598878860473632,0.05481664601951753,0.005918979644775391,0.0015795829149827382,0.01,10,0.002,"(64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.02662740083690729,0.12451674029900228,0.2308788904148814,-0.03180224986838298,0.25503902802913947,0.1210519619423095,0.1116305519054285,6,-0.671408875563644,-0.6900947553690926,-0.5890320467297724,-0.649811175207248,-0.6183509276900403,-0.6437395561119594,0.0363008383690364,4,-0.8655208563910564,-0.8724214934708769,-0.7507975852911527,-0.7668914617578726,-0.8267107386730415,-0.8164684271167999,0.04982434416715237,6
0.1964484214782715,0.06438143866906891,0.003995180130004883,0.0020766031645054286,0.001,10,0.001,"(64, 32)",80,0.1,64,False,relu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.001, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 64, 'model__batch_norm': False, 'model__activation': 'relu'}",0.003470629255032387,0.24705893152411462,0.1657054241305297,0.04140790742946432,0.2386963143326447,0.13926784133435716,0.1002210912169282,1,-0.6845380824632429,-0.6342073599233387,-0.6093347394121397,-0.631651576842921,-0.6242138121095694,-0.6367891141502423,0.025396474688832334,1,-0.8757558172953012,-0.8090640915192922,-0.7819612128314617,-0.7391840520373122,-0.8357296006577577,-0.808338954868225,0.046419807194672195,1
