mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.3097075939178467,0.0854276124254742,0.013519716262817384,0.001047923308985615,200,2,4,0.6,8,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 8}",0.0738374634397363,0.21988416344639727,0.17362865189609866,-0.010646716992157357,0.20113647024297365,0.1315680064066097,0.08713949253519693,5,-0.7239790616145705,-0.718178511486883,-0.7198418262624924,-0.7134086795182991,-0.6852557923913825,-0.7121327742547255,0.01385867983665731,6,-0.8727988833644917,-0.912837798422718,-0.8828506373037563,-0.8234704818701089,-0.9317429813498084,-0.8847401564621766,0.03714533710069557,4
0.7398972511291504,0.2328680246272015,0.02702641487121582,0.007344958271182432,400,2,2,0.8,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.8, 'model__max_depth': 5}",0.058770924160560734,0.22688101652551507,0.17643780978746548,0.04314901690562756,0.2115632677850139,0.14336040703283653,0.07735520709251324,1,-0.7362554593386514,-0.7193756443739595,-0.7140410998203166,-0.6878030435662071,-0.6835120773719402,-0.7081974648942151,0.019857752120036872,2,-0.8798694613948246,-0.9087349604420217,-0.8813487833802395,-0.8012545431170027,-0.9256424372046037,-0.8793700371077383,0.042684022762618914,1
0.4007552146911621,0.031779037476434555,0.023954010009765624,0.00407588276885779,400,5,4,log2,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.05399069389415834,0.18027426143306347,0.1726944915105788,0.021875450633913385,0.2297309314984073,0.13171316579402426,0.07968718563313511,4,-0.7194797639335204,-0.7158833432651054,-0.7248079945495037,-0.6959624634758885,-0.675681091534531,-0.7063629313517098,0.018179411007805457,1,-0.8821009329984291,-0.9357252602819888,-0.8833494996800174,-0.8101126818386155,-0.9149156610795267,-0.8852408071757155,0.042630852748242146,5
0.19217190742492676,0.012772993103429416,0.015271902084350586,0.002851472431168727,200,5,8,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': None}",0.0309661919581945,0.1447157420919879,0.18378780728186572,0.0364683291222071,0.20818666591648993,0.12082494727414902,0.07396998936661822,9,-0.7245526098357141,-0.7414780358464782,-0.7258484086556717,-0.6841908221784889,-0.6898531605981397,-0.7131846074228985,0.02224912324662114,7,-0.8927709323580408,-0.9558050197483134,-0.8774071080925175,-0.8040468381192762,-0.9276224227984599,-0.8915304642233217,0.0515523825785539,10
0.41041975021362304,0.14289633032070437,0.013384342193603516,0.002342434033615955,200,10,1,0.8,12,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.07620301864171164,0.18276378618036737,0.1611764571419413,-0.0189235705621571,0.19755310984139296,0.11975456024865123,0.08107639749644449,10,-0.7239534457683365,-0.7265803786362407,-0.7203883502127791,-0.7177468114741682,-0.6871603370190923,-0.7151658646221233,0.014323113706883602,9,-0.8716835424275722,-0.9343032709096363,-0.889477393867433,-0.8268355780386009,-0.9338303436328644,-0.8912260257752214,0.04050153843287955,9
0.8872172355651855,0.3343251997568186,0.023760890960693358,0.004058529398535693,400,5,1,0.8,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.05650026381269235,0.22851448451318923,0.1582442800260554,-0.014808563329682833,0.19144705980179189,0.12397950496480921,0.08996564188871374,8,-0.734968478856228,-0.7162736386169543,-0.7246070513649645,-0.7118435031614205,-0.6891498074610506,-0.7153684958921235,0.015298200675683691,10,-0.8809301389995946,-0.9077744521674396,-0.8910306585823673,-0.8251642669168944,-0.9373765028125846,-0.888455203895776,0.036974394149706095,8
0.7858322143554688,0.283268462720103,0.020020151138305665,0.005879510533942039,400,10,1,0.8,8,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 8}",0.07380821436041363,0.20096459195931182,0.16543361924408917,0.0014573962873186685,0.19988740261559923,0.1283102448933465,0.07853942336182503,6,-0.7271055306533603,-0.7252035010886304,-0.7214900119255027,-0.7082975056229437,-0.6862575162827462,-0.7136708131146366,0.015198655689818449,8,-0.8728126651582989,-0.9238406763582959,-0.8872174035656317,-0.8185244390418055,-0.9324711128682495,-0.8869732593984564,0.0407801033531678,6
0.5333607196807861,0.04649158119126427,0.032423210144042966,0.005362044522252355,600,2,8,sqrt,5,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.04237508441622695,0.1542168516013942,0.19043429477017781,0.02796062013667089,0.22014722640704354,0.12702681546630268,0.07798877362458587,7,-0.7203380779018399,-0.7315533453819236,-0.7232908835559232,-0.6981890564130095,-0.678431186838448,-0.7103605100182289,0.0194088054914873,5,-0.887499864919265,-0.9504813105373319,-0.8738274042092133,-0.8075887884710433,-0.9205897669271511,-0.8879974270128008,0.0482350133986295,7
0.6080278873443603,0.18185358565963386,0.023373126983642578,0.0028748085927087653,400,2,2,0.6,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.6, 'model__max_depth': 5}",0.055675019943768334,0.22331877977348424,0.18978723696910138,0.015662714898839747,0.20835104682187888,0.13855895968141452,0.08561861172831366,2,-0.7344897648540445,-0.7169855615167416,-0.7055857378891163,-0.707552388637704,-0.6856910726199887,-0.710060905103519,0.01590552461809095,4,-0.8813153130869544,-0.9108261060778421,-0.8741765444338083,-0.8126813982988126,-0.9275261303252925,-0.881305098444542,0.03941548499795624,2
0.9389946937561036,0.2595777429488738,0.030388736724853517,0.0016537176662477606,600,2,4,0.6,12,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 12}",0.07687879196894254,0.221514755868491,0.17229845552866774,0.007321442549811041,0.20451920452736472,0.1365065300886554,0.08170365751536061,3,-0.7218987273829597,-0.7176775411036281,-0.7212357049181888,-0.7078795336153678,-0.6812575265006448,-0.7099898067041578,0.015214408018543468,3,-0.8713646583729427,-0.9118832959397152,-0.8835609066666198,-0.8161174646894581,-0.9297681868726653,-0.8825389025082803,0.039062550745813385,3
