mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_strength,param_model__learning_rate,param_model__l2_leaf_reg,param_model__iterations,param_model__depth,param_model__bagging_temperature,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.9030068397521973,0.6228859173075731,0.00616908073425293,0.003356770919927667,1.0,0.05,3,600,4,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 600, 'model__depth': 4, 'model__bagging_temperature': 0.5}",0.42105263157894735,0.6052631578947368,0.5789473684210527,0.4473684210526316,0.2631578947368421,0.46315789473684205,0.12298233100576761,3,0.41877720617332803,0.6131237183868762,0.5358132172536605,0.3879751461988304,0.24076417004048584,0.43929069161063616,0.12806356797086232,3
39.435951232910156,15.898968087604711,0.009571409225463868,0.0020861403687522226,0.5,0.1,5,200,10,0.5,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 10, 'model__bagging_temperature': 0.5}",0.4473684210526316,0.4473684210526316,0.631578947368421,0.3684210526315789,0.2631578947368421,0.43157894736842106,0.12070889411768121,8,0.4389351757772811,0.4593391373169766,0.5799457994579945,0.34894053315105944,0.23139710689767898,0.41171155052019814,0.11641801794597136,10
11.887681674957275,3.9828435347781483,0.007465934753417969,0.003880752893140066,1.0,0.02,10,200,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 10, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.5526315789473685,0.39473684210526316,0.4473684210526316,0.42105263157894735,0.3157894736842105,0.42631578947368426,0.0769933623069884,10,0.546007467180537,0.417331206804891,0.44772403982930303,0.381140350877193,0.3162679425837321,0.42169420145513126,0.07603905194008655,6
11.599821138381959,3.2389811226076546,0.009798097610473632,0.0009442119183794562,0.0,0.03,3,200,8,0.5,"{'model__random_strength': 0.0, 'model__learning_rate': 0.03, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.47368421052631576,0.5789473684210527,0.4473684210526316,0.2631578947368421,0.4473684210526316,0.10259783520851541,5,0.47706766917293225,0.49189489561006594,0.5478828650573803,0.39318905817174515,0.2258876857214807,0.42718443474672085,0.11217839248093094,5
2.0219212055206297,0.8017592745918231,0.00874314308166504,0.002072612844232346,0.0,0.05,3,200,6,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 6, 'model__bagging_temperature': 1.0}",0.47368421052631576,0.5789473684210527,0.6052631578947368,0.3684210526315789,0.23684210526315788,0.4526315789473684,0.1366395261657597,4,0.4614782147676884,0.5906976744186047,0.5608274908660018,0.33178268251273346,0.22213591966071636,0.4333843964451489,0.1390879574859041,4
22.942553758621216,7.493170354854391,0.010460567474365235,0.0018554497190608453,0.5,0.1,7,400,8,0.0,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 7, 'model__iterations': 400, 'model__depth': 8, 'model__bagging_temperature': 0.0}",0.4473684210526316,0.47368421052631576,0.5789473684210527,0.42105263157894735,0.2631578947368421,0.43684210526315786,0.1020564180508701,7,0.4466507177033493,0.4937850699623553,0.5515069725596041,0.3876357560568087,0.2037593984962406,0.41666758295567163,0.11933188856561448,9
33.64106960296631,10.344548784206237,0.009416007995605468,0.00501964401308954,1.0,0.02,7,600,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 7, 'model__iterations': 600, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.5,0.47368421052631576,0.5,0.39473684210526316,0.2894736842105263,0.43157894736842106,0.08085416576703797,8,0.49820497188918245,0.5030470914127424,0.4828947368421053,0.35915110356536506,0.2562229102167183,0.41990416278522263,0.09746185136152223,7
5.790173196792603,2.292633645883571,0.009084129333496093,0.0017794334871651361,0.0,0.05,5,600,6,0.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 6, 'model__bagging_temperature': 0.0}",0.5263157894736842,0.5263157894736842,0.5526315789473685,0.39473684210526316,0.3684210526315789,0.47368421052631576,0.07627040392731284,2,0.5352946308139339,0.5468045112781955,0.5181242948938048,0.32894736842105265,0.3281137626675384,0.4514569136149051,0.10078351897122932,2
0.6471092700958252,0.19557149813364602,0.009482097625732423,0.004956826241500271,0.0,0.05,7,200,4,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 7, 'model__iterations': 200, 'model__depth': 4, 'model__bagging_temperature': 1.0}",0.47368421052631576,0.6052631578947368,0.6052631578947368,0.47368421052631576,0.3157894736842105,0.4947368421052632,0.10708942078618845,1,0.4710260499734184,0.6131237183868762,0.5759398496240602,0.4313450292397661,0.2970360110803324,0.4776941316608907,0.11209233086987183,1
114.10901665687561,46.5034915591909,0.008823776245117187,0.002675159628301435,1.0,0.1,5,600,10,1.0,"{'model__random_strength': 1.0, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 10, 'model__bagging_temperature': 1.0}",0.42105263157894735,0.5,0.5263157894736842,0.4473684210526316,0.3157894736842105,0.44210526315789467,0.07330730672202168,6,0.4099722991689751,0.5210526315789473,0.5039473684210526,0.3848389088663688,0.2675893192396795,0.4174801054550047,0.09142529014966187,8
