mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.18902440071105958,0.09399717909530182,0.003670930862426758,0.003497208834674172,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",-0.05714789584513125,0.43130512139291166,-0.071398049034479,-0.04691891329106013,0.3495101251367635,0.12107007767180096,0.22156559507534587,3,-0.772119017022278,-0.4783603572870307,-0.5662733134859922,-0.6099169537689261,-0.5779273282898686,-0.6009193939708191,0.09606244892295697,2,-0.8934810476889002,-0.6295689721290149,-0.784839597837336,-0.7682611667027539,-0.7195563069684372,-0.7591414182652885,0.08619362170447975,2
0.3771960735321045,0.20932128780681805,0.00288243293762207,0.001663824763254225,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.0339447923943208,0.22398797521649982,-0.21278978882562516,-0.09590205774562133,0.37262834343241924,0.05079593593667035,0.2152906443259237,7,-0.7832099635111748,-0.5915239258063143,-0.6127229512097775,-0.6181101985136815,-0.5802583408824795,-0.6371650759846854,0.07431164926331446,10,-0.8836212366681656,-0.7354241426111991,-0.8350226325758817,-0.7860283854993751,-0.7066542264472239,-0.7893501247603691,0.06439049248263137,8
0.14560575485229493,0.06690176142500344,0.001778411865234375,0.001949946542056146,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",-0.09191159401795512,0.2740156440539029,-0.27258154245680655,-0.0008271904369523408,0.3296697551559534,0.04767301445962846,0.22589920839152755,9,-0.780244439918134,-0.5732477158148338,-0.6187813249435314,-0.5855345210871938,-0.5861682684032129,-0.6287952540333811,0.07721556138767345,9,-0.9080530231261583,-0.7113237158543952,-0.8553587273824691,-0.751159054271225,-0.7304473555351872,-0.791268375233887,0.07674025000015243,9
0.07977437973022461,0.036300831532597826,0.003408050537109375,0.0024764703631798475,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",-0.09369238085903175,0.424900636283021,-0.15527047710885533,-0.04077739249121315,0.3257066978069434,0.09217341672617282,0.23609137594845092,5,-0.7884767074176591,-0.47928641404922606,-0.6080465708720891,-0.5944866698457106,-0.5888464259159283,-0.6118285576201228,0.09961446834900296,4,-0.9087931884076825,-0.6331040633812374,-0.814980689518697,-0.7660044341358311,-0.7326034112944835,-0.7710971573475863,0.09103379555179913,5
0.23949851989746093,0.13723639047636815,0.0039635181427001955,0.0014443991186989227,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.006891519995470885,0.3368725643062406,-0.16268371111135949,-0.1000176969690234,0.3781873315868486,0.08909339356344707,0.22509448731036769,6,-0.7377187020207627,-0.5279794051805339,-0.6265192688303549,-0.6130715332984574,-0.579117211304725,-0.6168812241269668,0.06933794890255945,6,-0.8719845931280598,-0.6798328647319587,-0.8175913255232014,-0.7875029596491357,-0.7035165144625863,-0.7720856514989884,0.07141507056329646,6
0.0966768741607666,0.04972250349113064,0.003118896484375,0.0015673415188538784,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",-0.1675624353135272,0.45318701531152394,-0.09748257178942166,-0.030644158720800174,0.3251633548983578,0.09653224087722653,0.24618545715229148,4,-0.802017439638859,-0.4792800271255805,-0.5989357201951366,-0.6125813356908153,-0.5824756920703563,-0.6150580429441496,0.10461085847098506,5,-0.9389825615854683,-0.6173380798315555,-0.7943360942121755,-0.7622663206973319,-0.7328985163411783,-0.769164314533542,0.10381315090609193,4
0.09347920417785645,0.0475821446440139,0.007895469665527344,0.0031057793045730637,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.030635954615134464,0.36586886056186085,-0.005261279848532974,0.06660054771593482,0.37424494668176256,0.16641780594523195,0.16783727136987955,1,-0.7293754204053974,-0.5039147481685996,-0.5665386898270018,-0.5747288976701505,-0.5683477776840795,-0.5885811067510458,0.07493806840107056,1,-0.8555805902506673,-0.6648033471737437,-0.7602299208914965,-0.7254143283022717,-0.7057431904021786,-0.7423542754040715,0.06446893344479278,1
0.0963834285736084,0.03571477000472027,0.0044896602630615234,0.0027630608077735094,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",-0.12435371212717827,0.3342116520359997,-0.2660755257869436,-0.07304378733985373,0.38064157479861915,0.050276040316128645,0.2590530685724519,8,-0.8075813045818979,-0.5173889148315763,-0.6265266768377112,-0.6039747720676029,-0.5799334415688994,-0.6270810219775375,0.0973342805102071,7,-0.921444005318449,-0.6811954720077158,-0.853169433860192,-0.7777877177912135,-0.7021267810462747,-0.787144682004769,0.09048359791892045,7
0.1992269515991211,0.08572395901206696,0.0037711143493652345,0.004373897473942486,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",-0.09692851719560003,0.3065966392083449,-0.39208111953167135,-0.13631529037153212,0.4029432703121455,0.01684299648433738,0.2955168170303894,10,-0.7711307136068054,-0.5521893892241477,-0.6437614406982067,-0.6007629514891759,-0.5748279734872129,-0.6285344937011097,0.07752388753688645,8,-0.9101367135164712,-0.6951789744640811,-0.8946182482840853,-0.8003902395171805,-0.6893698932195342,-0.7979388138002704,0.09411491522319732,10
0.09680852890014649,0.05595674576172285,0.004464483261108399,0.002489586469122881,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",-0.016917861801382328,0.3436996422374039,-0.028504748231761745,-0.0016155389643854878,0.31421455710012924,0.12217521006800072,0.16930898787588422,2,-0.7503445967840537,-0.5201288570095841,-0.5845495073140847,-0.5774580536746096,-0.6047536772230369,-0.6074469384010738,0.07677899103599024,3,-0.8763153271134231,-0.6763242784642916,-0.768968644706177,-0.7514548388843073,-0.7388200023572427,-0.7623766183050883,0.06496874446945951,3
