mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l1_ratio,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.020717144012451172,0.0069239131995729045,0.003101682662963867,0.0016657873782494142,0.95,0.001,"{'model__l1_ratio': 0.95, 'model__alpha': 0.001}",-0.7989869151972462,-0.39784479112404325,-0.5859087090591202,-0.2641271197852777,0.2401797630911391,-0.36133755441490967,0.3505923264089255,10,-0.9016312054842135,-0.8339821482562432,-0.8035552714636403,-0.6484834202442845,-0.6106598173118766,-0.7596623725520516,0.11150577210535655,10,-1.0972853993029201,-1.011589657964734,-1.003384221460128,-0.7681768128866046,-0.7786654657602087,-0.9318203114749191,0.13349070270084865,10
0.006601810455322266,0.0013195463424848849,0.0024207115173339845,0.00042621911141819377,0.5,1.0,"{'model__l1_ratio': 0.5, 'model__alpha': 1.0}",-2.7757244091430877e-05,-0.012359914129005167,-0.012674047061394411,-0.13809378362412117,-0.019737418504523374,-0.03657858411262711,0.05115250610298783,5,-0.6629804724575505,-0.6497628902367092,-0.6322670169318633,-0.6457938171937909,-0.6890889734649107,-0.6559786340569649,0.019235004908552213,6,-0.8181098573574394,-0.8608795167298254,-0.8017943937463305,-0.72887800572217,-0.9020688032561667,-0.8223461153623864,0.05833890065631526,6
0.005632925033569336,0.002839082022574146,0.004566192626953125,0.0024455723337079406,0.9,1.0,"{'model__l1_ratio': 0.9, 'model__alpha': 1.0}",-2.7757244091430877e-05,-0.012359914129005167,-0.012674047061394411,-0.13809378362412117,-0.019737418504523374,-0.03657858411262711,0.05115250610298783,5,-0.6629804724575505,-0.6497628902367092,-0.6322670169318633,-0.6457938171937909,-0.6890889734649107,-0.6559786340569649,0.019235004908552213,6,-0.8181098573574394,-0.8608795167298254,-0.8017943937463305,-0.72887800572217,-0.9020688032561667,-0.8223461153623864,0.05833890065631526,6
0.006184101104736328,0.001302455947776293,0.0025074958801269533,0.0019968754399334893,0.3,1.0,"{'model__l1_ratio': 0.3, 'model__alpha': 1.0}",-2.7757244091430877e-05,-0.012359914129005167,-0.012674047061394411,-0.13809378362412117,-0.019737418504523374,-0.03657858411262711,0.05115250610298783,5,-0.6629804724575505,-0.6497628902367092,-0.6322670169318633,-0.6457938171937909,-0.6890889734649107,-0.6559786340569649,0.019235004908552213,6,-0.8181098573574394,-0.8608795167298254,-0.8017943937463305,-0.72887800572217,-0.9020688032561667,-0.8223461153623864,0.05833890065631526,6
0.010822725296020509,0.0035862447774558078,0.005712556838989258,0.0009916158770630487,0.5,0.01,"{'model__l1_ratio': 0.5, 'model__alpha': 0.01}",-0.33776614248102166,-0.1301223368236235,-0.17357876076850376,-0.19822196607749687,0.299536251144934,-0.10803059100114236,0.21531755449205187,9,-0.7701263102639198,-0.711843910365499,-0.6960105266425716,-0.6336313908793009,-0.5838193453814273,-0.6790862967065436,0.06448211435526868,9,-0.9462277888067177,-0.9095731543277988,-0.8631460667609637,-0.7478843720729133,-0.7476327508334882,-0.8428928265603763,0.08201909865858703,9
0.0064392566680908205,0.0014144708325840643,0.004074716567993164,0.0016600108545921405,0.95,0.05,"{'model__l1_ratio': 0.95, 'model__alpha': 0.05}",0.09881155901105898,0.2668222809047798,0.12038216765606125,0.0016129309599707264,0.306261292358439,0.15877804617806196,0.11242416205934226,2,-0.6251762931540891,-0.5590354911476945,-0.6005397206573294,-0.5717276116304765,-0.5627624149028028,-0.5838483062984784,0.02527373206207788,1,-0.7766286442008782,-0.7326212875748478,-0.7472659401510785,-0.6826770348447437,-0.7440351433376415,-0.7366456100218379,0.03064259099568685,2
0.006489467620849609,0.0021041073824695864,0.0023830413818359377,0.0014217582836888165,0.9,0.05,"{'model__l1_ratio': 0.9, 'model__alpha': 0.05}",0.09349970556402443,0.2687017130908136,0.11331141550508572,-0.0022696280053438045,0.30910874970673874,0.15647039117226375,0.11568987529667676,3,-0.6258785518761134,-0.5567833624912552,-0.6035909428777657,-0.5726306348603107,-0.5611390386451663,-0.5840045061501222,0.026571599212627205,3,-0.7789141131625685,-0.7316816821278385,-0.7502633535088654,-0.6840031547699358,-0.7425066234870693,-0.7374737854112554,0.0309801874654858,3
0.006028890609741211,0.0019186619869062406,0.0034267425537109373,0.0023770407922408397,0.7,0.05,"{'model__l1_ratio': 0.7, 'model__alpha': 0.05}",0.09603067173972912,0.2729613075270456,0.07240311288180501,-0.032351050495056155,0.3138942318038529,0.1445876546914753,0.1296304021891404,4,-0.6183349956057332,-0.5518006645981394,-0.6224056321260436,-0.5783676638319128,-0.5579734121765197,-0.5857764736676697,0.02961083887211668,4,-0.7778259815530386,-0.7295476562739506,-0.7673753006934453,-0.6941918678335589,-0.739930656223736,-0.7417742925155458,0.029570636345397368,4
0.005763387680053711,0.0014863603991426733,0.003169393539428711,0.0012022283137495574,0.5,0.1,"{'model__l1_ratio': 0.5, 'model__alpha': 0.1}",0.09976743839098601,0.26234621486776966,0.13496787641115315,0.010954061577755358,0.29736727440892274,0.16108057313131738,0.1056484150703207,1,-0.6267138724083952,-0.5619460715790423,-0.594200383486968,-0.5705666784005924,-0.5665868656243953,-0.5840027742998786,0.024077249916428886,2,-0.7762166547481558,-0.7348542192415545,-0.741044508169726,-0.6794758908000529,-0.7487893736222052,-0.7360761293163389,0.03163116569298417,1
0.0070533275604248045,0.003130946656641382,0.002774810791015625,0.002881460287682505,0.9,0.01,"{'model__l1_ratio': 0.9, 'model__alpha': 0.01}",-0.23746625568308266,-0.019001894125125318,-0.10623388535947909,-0.16068128834725792,0.31172353310928125,-0.04233195808113275,0.190822953080184,8,-0.719997514608955,-0.6755415450107162,-0.6781069362322266,-0.6232237565368103,-0.579321111909239,-0.6552381728595894,0.048820697656914734,5,-0.9100647242953489,-0.8636989668047647,-0.8380147330088557,-0.7360754130266922,-0.7411002267140332,-0.8177908127699389,0.06868754304779205,5
