mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.3782407283782958,0.7758618807588215,0.0029712200164794924,0.0039656735388392105,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.5,0.5789473684210527,0.5789473684210527,0.4473684210526316,0.47368421052631576,0.5157894736842106,0.05418752705782633,2,0.456640815100904,0.5726817042606516,0.5148741418764302,0.37049046765520616,0.4427623111833638,0.4714898880153111,0.0683646527209007,2
2.2875813484191894,1.3108780723156075,0.004311466217041015,0.005598000173057466,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.5526315789473685,0.5,0.5526315789473685,0.47368421052631576,0.4473684210526316,0.5052631578947369,0.042105263157894764,8,0.5114709851551956,0.4663265306122448,0.4899105471187852,0.3968287172621538,0.4242701347964506,0.45776138298896607,0.04201453398760331,7
1.4434085845947267,0.7987782942933366,0.00814051628112793,0.0048561603984739925,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5263157894736842,0.5,0.5263157894736842,0.4473684210526316,0.42105263157894735,0.48421052631578937,0.04275809686650505,14,0.49145591250854403,0.4621606648199446,0.4772993088782562,0.3696858244682914,0.3860297971101295,0.4373263015570331,0.04970144304545398,14
0.9298418521881103,0.4956782946831753,0.0071410655975341795,0.00442905416220053,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.5526315789473685,0.5526315789473685,0.5,0.4473684210526316,0.42105263157894735,0.4947368421052632,0.05367388961676619,12,0.4958251243080964,0.5386080332409972,0.41913293872980323,0.37826610430594815,0.3841698841698841,0.4432004169509458,0.06348588085172148,12
1.0218369483947753,0.5607027431756877,0.0038108348846435545,0.003775050373554789,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.5789473684210527,0.5,0.5526315789473685,0.4473684210526316,0.5052631578947369,0.05367388961676617,8,0.34272445820433434,0.5676745054124673,0.44064327485380117,0.49265918419236493,0.42211589580010633,0.4531634636926148,0.07482001222587457,8
1.0984185218811036,0.5953430681187449,0.005372810363769531,0.006156513331394454,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5263157894736842,0.5526315789473685,0.5,0.47368421052631576,0.47368421052631576,0.5052631578947369,0.030689220499185817,8,0.4905274780621041,0.528075507918733,0.41568206229860366,0.41578947368421054,0.4427623111833638,0.45856736662940306,0.044207980406972075,6
0.9239468574523926,0.4703798225411026,0.01166067123413086,0.0066596670502494185,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.5,0.631578947368421,0.5263157894736842,0.5,0.42105263157894735,0.5157894736842106,0.06781104593013224,2,0.41228070175438597,0.6097386322950232,0.4356786703601108,0.42755417956656344,0.36067251461988303,0.44918493971919327,0.0844087311517463,11
0.9989784717559814,0.4980857663470504,0.007472515106201172,0.003369432259416591,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.47368421052631576,0.5526315789473685,0.5263157894736842,0.5,0.39473684210526316,0.4894736842105264,0.054187527057826326,13,0.41976813121665235,0.5516214779372675,0.4679379608441393,0.4488304093567252,0.36614562722595967,0.4508607213161488,0.06097848912069591,10
1.4418210506439209,0.744957786683091,0.0064146995544433595,0.006350971504069232,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",0.5,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.4473684210526316,0.5157894736842105,0.04275809686650506,4,0.4570329332102185,0.5676745054124673,0.4625694671461262,0.49327485380116964,0.4033240997229917,0.4767751718585947,0.05389164383434815,1
0.7936034202575684,0.4248133371810128,0.006397056579589844,0.006047519143657973,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.631578947368421,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.5105263157894736,0.07368421052631578,5,0.27655502392344494,0.6097386322950232,0.4622425629290618,0.4716220375500153,0.3841698841698841,0.4408656281734859,0.10966622418543377,13
1.5917906761169434,0.9495488766191362,0.003603029251098633,0.0023648172644432307,1.0,0.5,0.0,400,3,7,0.03,0.1,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.03, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.5263157894736842,0.47368421052631576,0.5,0.42105263157894735,0.39473684210526316,0.4631578947368421,0.048808518397345804,15,0.49145591250854403,0.45400735882258847,0.4547534845017683,0.34287473068636504,0.36614562722595967,0.4218474227490451,0.057099541768825444,15
1.6365142345428467,0.9252758778347957,0.011483526229858399,0.006489530374171794,0.7,5.0,0.01,600,5,3,0.03,0.1,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.03, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.5789473684210527,0.5526315789473685,0.5263157894736842,0.42105263157894735,0.5105263157894736,0.056685945338257965,5,0.41548222159677267,0.5726817042606516,0.48406800366486824,0.44761520168708213,0.3841698841698841,0.46080340307585166,0.06505171832166297,5
1.019224214553833,0.5074286562061312,0.007863378524780274,0.007784906201551854,1.0,2.0,0.01,200,5,3,0.02,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.5263157894736842,0.5789473684210527,0.5526315789473685,0.5526315789473685,0.42105263157894735,0.5263157894736843,0.0552004656931659,1,0.4672248803827751,0.5542105263157895,0.48406800366486824,0.48617286249679925,0.36057248384118185,0.47044975134028266,0.06250112663156605,3
1.5024098873138427,0.8243658888884199,0.01047520637512207,0.006934053111282886,0.85,0.5,0.0,400,3,4,0.02,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.5526315789473685,0.5526315789473685,0.5263157894736842,0.4473684210526316,0.4473684210526316,0.5052631578947369,0.04823763889427202,8,0.5125288629797985,0.5234649122807018,0.45112781954887216,0.3696594427244582,0.4033240997229917,0.4520210274513644,0.059868265498693764,9
