mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.010272216796875,0.002333841557847053,0.003358602523803711,0.0012342365258243486,{},-1.119167925473608,-0.4459521879557695,-0.7544120407706385,-0.33646861284022433,0.21460609947548404,-0.48827893351295126,0.4444621575358554,1,-1.0694936910401913,-1.02116293684902,-1.077762797280109,-0.7847123668002665,-0.7112790506340466,-0.9328821685207267,0.15395377925235368,1,-1.320241144499533,-1.2427707815241267,-1.2863685364464994,-0.9469514930920978,-0.923854534129824,-1.1440372979384164,0.17226580724534954,1
