mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.005801153182983398,0.001326972147310435,0.0033997058868408202,0.0008002044670602121,0.1,{'model__alpha': 0.1},-1.406546988294818,-2.895574671805766,0.25860644087628293,0.3346363078118533,0.48574792211389195,-0.6446261978597111,1.3190771189779291,6,-1.6052176741478512,-1.9073214572544892,-1.2280686124809859,-1.1902821777468642,-0.9007252218062755,-1.3663230286872932,0.35117970724820985,6,-1.8977585630178797,-2.5408177776001515,-1.5700253357680498,-1.4560358536225655,-1.1528564893134727,-1.723498803864424,0.4730961751708246,6
0.007200050354003906,0.0019387987018878415,0.003799629211425781,0.0011659260346694813,1.0,{'model__alpha': 1.0},-0.9062351883346516,-0.7286633468114763,0.3833952803324757,0.3762346062390356,0.5211900870542878,-0.07081571230406572,0.6143812644886721,5,-1.4265938529311004,-1.291277247228078,-1.1274616263378636,-1.1631110024279476,-0.8455831423560122,-1.1708053742562003,0.19372588983600078,5,-1.6890092495739173,-1.6925556797839414,-1.4318109475139877,-1.4097858859585946,-1.1124199977812212,-1.4671163521223325,0.2146635069703108,5
0.0058001518249511715,0.0014697949978311176,0.0033986568450927734,0.0008009681727912781,5.0,{'model__alpha': 5.0},-0.36567605818119464,0.0676354751426691,0.40205653568656474,0.4025889228884252,0.5407975914982459,0.20948049340694208,0.327130703274908,4,-1.164785501934748,-0.9826247956297598,-1.0628317765134323,-1.1564287993481905,-0.8205284848000638,-1.0374398716452389,0.1273383411265012,4,-1.4296101888474644,-1.2430271745924708,-1.4099779403808654,-1.3796824993540333,-1.0894048378096353,-1.3103405281968938,0.12830030528626746,4
0.007199907302856445,0.0007494400420721901,0.0033997058868408202,0.0004903924783349259,10.0,{'model__alpha': 10.0},-0.21363957507067433,0.2639855153877241,0.40139823175056466,0.4066465886863804,0.5353242423308101,0.278743000616961,0.2607281923290886,3,-1.0716381162516648,-0.8674887889261869,-1.0538621755781445,-1.163925419292502,-0.826783694991099,-0.9967396390079195,0.12838586866202398,3,-1.3476857977684322,-1.1044115333318885,-1.4107538822137338,-1.3749890569833911,-1.0958780513081423,-1.2667436643211176,0.13751684647263807,3
0.009799957275390625,0.0009795207311534772,0.005000400543212891,0.0010959752917251457,25.0,{'model__alpha': 25.0},-0.10693497772839056,0.3926402684501118,0.3900899869069028,0.408266854118993,0.506996392719991,0.31821170489352163,0.21688955184723346,1,-0.9977441767241926,-0.7821755439283338,-1.085464797599039,-1.1647916360361177,-0.8946236667970133,-0.9849599642169393,0.1355627202111274,1,-1.287077926640761,-1.0032536534067633,-1.4240168822482233,-1.373110437792861,-1.128787702599942,-1.2432493205377102,0.15630812523795198,1
0.008399486541748047,0.0017430287048740016,0.004801130294799805,0.0011675865132327048,50.0,{'model__alpha': 50.0},-0.07118226723042254,0.4004300023194728,0.36367534968506576,0.40197281353654524,0.4704774775156084,0.3130746751652539,0.19520414975967124,2,-0.9682112176187956,-0.7731733288350043,-1.1188448077763293,-1.1519159444846383,-0.9453579307680241,-0.9915006458965582,0.13585872705880814,2,-1.2661217638809277,-0.9967992419956714,-1.4545264734218628,-1.380393748505472,-1.169848006650713,-1.2535378468909295,0.16097571452802256,2
