mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.09833359718322754,0.04657349072996249,0.006005573272705078,0.0008989566932097778,1.0,200,5,7,0.05,1.0,"{'model__subsample': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.6052631578947368,0.3684210526315789,0.47368421052631576,0.4473684210526316,0.5,0.47894736842105257,0.07699336230698839,8,0.5716191291746262,0.3794312234620322,0.4052423548991055,0.4317612212349054,0.48900584795321633,0.45541195534477713,0.06853039401661115,8
0.23801751136779786,0.09700586520096352,0.006107997894287109,0.0008081751125834179,1.0,400,1,7,0.03,0.8,"{'model__subsample': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.5263157894736842,0.42105263157894735,0.5526315789473685,0.42105263157894735,0.5526315789473685,0.4947368421052632,0.06092545738310648,7,0.49372372779575,0.4321195430436557,0.4846491228070175,0.41289439012551143,0.5493348756506652,0.47454433188452,0.04829939852839546,6
0.23572378158569335,0.0989970471387992,0.005804443359375,0.0004000191609526189,0.8,400,1,5,0.03,1.0,"{'model__subsample': 0.8, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.5526315789473685,0.42105263157894735,0.5526315789473685,0.5263157894736842,0.5526315789473685,0.5210526315789474,0.051028209025435076,2,0.4917678812415654,0.43665413533834585,0.4846491228070175,0.5219666814094058,0.5290148448043186,0.4928105331201307,0.03280874859136491,3
0.0899122714996338,0.023761509501732947,0.0069999217987060545,0.002096943330907942,1.0,200,1,3,0.05,1.0,"{'model__subsample': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.42105263157894735,0.47368421052631576,0.5789473684210527,0.5526315789473685,0.5,0.0576550060531754,5,0.3980263157894737,0.4311851418232132,0.4101965907676994,0.5677830940988835,0.5491634913074542,0.47127092675734483,0.07222682017554209,7
0.09915757179260254,0.046159590301382614,0.0059048175811767575,0.0008040951754869481,0.8,200,1,5,0.1,0.8,"{'model__subsample': 0.8, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.5263157894736842,0.47368421052631576,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5315789473684212,0.030689220499185824,1,0.4738134206219313,0.4874886913948167,0.4846491228070175,0.5412038000138687,0.5490906901120077,0.5072491449899283,0.031377755461355405,1
0.0832737922668457,0.03168901766125884,0.006003665924072266,1.7739367711771272e-06,0.8,200,5,5,0.03,0.8,"{'model__subsample': 0.8, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.5526315789473685,0.4473684210526316,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.5052631578947369,0.03867615383341861,4,0.5108504045635204,0.4666165413533835,0.4651855703087506,0.44780265029572514,0.5005012531328321,0.47819128393084237,0.023626024604478966,5
0.07751927375793458,0.02866364177345108,0.006250810623168945,0.00045418093268738245,0.8,200,5,5,0.1,1.0,"{'model__subsample': 0.8, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.5789473684210527,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.4473684210526316,0.5105263157894736,0.04588314677411236,3,0.5590184150707245,0.4914809195938849,0.4805029702054873,0.5070028011204482,0.42627965795495604,0.49285695278910013,0.04281236890600518,2
0.10779175758361817,0.04262201920537862,0.006308794021606445,0.0006080938843395886,1.0,200,1,7,0.1,0.8,"{'model__subsample': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.47368421052631576,0.39473684210526316,0.5526315789473685,0.5526315789473685,0.5263157894736842,0.5,0.06000923289995464,5,0.42143401983218925,0.41319640564826704,0.5000780112336176,0.5487561821805566,0.5205847953216375,0.48080988284325354,0.054161018148979945,4
