mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.013599205017089843,0.005852145003962146,0.0034017086029052733,0.0004888558964439485,{},-1.5040110636320145,-13.528638687786424,-0.19507671547023064,0.11074121946965687,0.49030580250909017,-2.9253358889819845,5.343947642519551,1,-1.636666782641346,-3.821898783276728,-1.5764928478974072,-1.3428457547395485,-0.867329409231396,-1.8490467155572847,1.0228924097928556,1,-1.9358063428525702,-4.906820990196085,-1.9933343408225173,-1.6832809213333135,-1.147736163012423,-2.333395751643382,1.3209598413452064,1
