mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.9569697380065918,0.7722425455564218,0.036397027969360354,0.01068157666866401,400,5,0.7,,"{'model__n_estimators': 400, 'model__min_samples_leaf': 5, 'model__max_features': 0.7, 'model__max_depth': None}",0.6052631578947368,0.6578947368421053,0.6052631578947368,0.6578947368421053,0.5263157894736842,0.6105263157894736,0.048237638894272024,3,0.5657894736842105,0.6602870813397129,0.5574162679425837,0.6353715854623295,0.5228438412372761,0.5883416499332226,0.05126968458054369,2
1.346796941757202,0.07109936825405387,0.03855066299438477,0.006465334044297419,400,1,sqrt,10,"{'model__n_estimators': 400, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5,0.6052631578947368,0.5263157894736842,0.5526315789473685,0.5,0.5368421052631579,0.03938586722919939,7,0.4118701007838746,0.5989150507848569,0.4328678839957035,0.4771303258145363,0.4889496468443837,0.4819466016446709,0.06492040318445609,8
0.7669853687286377,0.14558298531715666,0.02068438529968262,0.0015457493483748812,200,3,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.5263157894736842,0.631578947368421,0.6052631578947368,0.631578947368421,0.47368421052631576,0.5736842105263158,0.06315789473684211,5,0.441786283891547,0.636842105263158,0.546494695236114,0.5839381061349025,0.45470494417862845,0.53275322694087,0.07484615363434859,5
1.1493003368377686,0.2675000909739832,0.020347404479980468,0.00266370772035032,200,1,0.7,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': None}",0.6052631578947368,0.7105263157894737,0.6052631578947368,0.6578947368421053,0.47368421052631576,0.6105263157894737,0.07877173445839877,2,0.5248933143669986,0.7043859649122807,0.5396898042206967,0.620581098822543,0.4676555023923445,0.5714411369429727,0.08250499135518542,3
0.7175739288330079,0.10278595763846023,0.019381332397460937,0.0022664309218879356,200,5,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.47368421052631576,0.631578947368421,0.5526315789473685,0.6578947368421053,0.47368421052631576,0.5578947368421053,0.0769933623069884,6,0.4460847240051348,0.6381711855396066,0.5054557124518614,0.6031897926634769,0.4626096491228071,0.5311022127565774,0.07646872792750539,6
1.9486769676208495,0.47482689506940917,0.03334875106811523,0.009508187683879515,400,1,0.7,,"{'model__n_estimators': 400, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': None}",0.5263157894736842,0.7368421052631579,0.6052631578947368,0.631578947368421,0.47368421052631576,0.5947368421052632,0.09055079228465923,4,0.4619883040935672,0.734302862419206,0.5378703043876616,0.5986504723346828,0.4676555023923445,0.5600934891254924,0.10049758739283236,4
1.690662956237793,0.38510155835064325,0.030650854110717773,0.0027700066826827985,400,3,0.7,10,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_features': 0.7, 'model__max_depth': 10}",0.5526315789473685,0.6842105263157895,0.6052631578947368,0.6578947368421053,0.5789473684210527,0.6157894736842106,0.048808518397345804,1,0.512899073840902,0.6810910254359301,0.5574162679425837,0.6353715854623295,0.5695793097431835,0.5912714524849858,0.05961766470631314,1
0.7018300533294678,0.1506943176007378,0.01792769432067871,0.0018558304539124826,200,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.47368421052631576,0.6052631578947368,0.5,0.6052631578947368,0.5,0.5368421052631579,0.05668594533825794,7,0.38527730299994106,0.5989150507848569,0.3996268867657866,0.5454355284076646,0.48513972678732403,0.48287889914911464,0.08226761310379013,7
