mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.9516040802001953,0.40028560477178116,0.023510122299194337,0.00155221679097038,400,5,0.7,,"{'model__n_estimators': 400, 'model__min_samples_leaf': 5, 'model__max_features': 0.7, 'model__max_depth': None}",0.047714907588773614,0.13124734720487252,0.14410446788861642,0.34297134936253826,0.3120069731411873,0.19560900903719763,0.11307692241098215,4,-0.842946295032333,-0.9216770142787436,-1.2773479535659629,-1.1406991060944311,-1.0866075258444028,-1.0538555789631745,0.1552528445761673,2,-1.193788194179681,-1.1998745023650266,-1.6869128094359311,-1.446887197891772,-1.3334576865526102,-1.372184078085004,0.18311206684809647,4
0.4813798427581787,0.0922604192074203,0.022617197036743163,0.0007878475276227993,400,1,sqrt,10,"{'model__n_estimators': 400, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",-0.052724577856922306,0.004022556996477578,0.14365816665759135,0.15484455944247122,0.1481517599189679,0.07959049303171714,0.086817371042047,5,-0.9032499003189793,-1.027043888929175,-1.2657463769539838,-1.296115343635937,-1.2013694792022216,-1.1387049978080594,0.1501676878606074,5,-1.2551660043912547,-1.2847318886435666,-1.6873525670441023,-1.6410084440063046,-1.4837759796824308,-1.4704069767535317,0.17728671385230071,5
0.22204151153564453,0.03361410726843432,0.012800216674804688,0.0004003056037126711,200,3,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': None}",-0.03543114791196911,-0.023535982676152978,0.11154238508251746,0.15138735219334687,0.150695544518193,0.07093163024118705,0.08333283757460001,8,-0.9019790136763822,-1.0382099749665539,-1.2969956452538693,-1.2982397854338645,-1.2259305088186665,-1.1522709856298672,0.15705656837827864,8,-1.2448138149778347,-1.3023847736804606,-1.7187021228222337,-1.6443613871585063,-1.4815589013924104,-1.478364200006289,0.18484703418761397,8
0.606769609451294,0.24051203885167013,0.013401985168457031,0.0004877498974733301,200,1,0.7,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': None}",0.031269921332716,0.1451921437526117,0.17460592584878165,0.3304160073896979,0.3140419614147909,0.19910519194771964,0.11147062401821395,2,-0.8573684210526317,-0.9318421052631578,-1.239342105263158,-1.1609210526315785,-1.0942105263157895,-1.0567368421052632,0.14209135896889996,4,-1.2040518217558929,-1.1902056434432708,-1.6565819677243483,-1.4606462610776094,-1.3314841343403234,-1.368593965668289,0.1741748343642676,2
0.21162018775939942,0.04054956618899212,0.01290736198425293,0.0008040975648865632,200,5,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 10}",-0.060747968191824375,0.002122016918766345,0.12190553755978395,0.1594144865687982,0.13663071978780805,0.07186495852866644,0.0858065842218086,6,-0.9029421151400338,-1.008447110863767,-1.272641734604043,-1.2921451890985807,-1.2209278338515757,-1.1394207967116001,0.1554298739938015,6,-1.2599400788368353,-1.2859570774042857,-1.708649073981038,-1.636565797311985,-1.4937761353320202,-1.4769776325732327,0.18056377322847603,7
1.210573434829712,0.5112131481490915,0.02201995849609375,0.0011264336067270632,400,1,0.7,,"{'model__n_estimators': 400, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': None}",0.04753345094863448,0.14399620768909294,0.18180715736304953,0.316384253423169,0.3224751842175779,0.20243925072830476,0.10509916110937223,1,-0.8546710526315787,-0.9276315789473685,-1.2246710526315794,-1.1664473684210523,-1.0813815789473682,-1.0509605263157895,0.14012678889762312,1,-1.1939019261273207,-1.1910379429635933,-1.649339630611374,-1.4758715088131202,-1.3232741366736802,-1.3666850290378176,0.17573031396433825,1
1.032881784439087,0.42005120706134647,0.022201919555664064,0.0009809521972316763,400,3,0.7,10,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_features': 0.7, 'model__max_depth': 10}",0.04463938489985464,0.13582359988738957,0.16545021228053303,0.3305202408227108,0.3141349156368347,0.19811367070546454,0.10908138239679427,3,-0.8536014236129364,-0.9311164673228821,-1.2643508498353115,-1.149446316641866,-1.08303775868897,-1.0563105632203933,0.14794183270854044,3,-1.1957143836549649,-1.1967100924363312,-1.6657444765771676,-1.4605325680223473,-1.3313939165295288,-1.3700190874440679,0.17751407678609257,3
0.24851689338684083,0.041958060910147955,0.014507007598876954,0.0020614467841911367,200,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",-0.06843407963455728,-0.014669464265870458,0.132409190520696,0.16818207183525458,0.14151500514100124,0.07180054471930482,0.09483219393068414,7,-0.9208267543859648,-1.0444784363640238,-1.2857292482248577,-1.2846574741434797,-1.2057866922648772,-1.1482957210766407,0.14374134635827807,7,-1.2644965620610367,-1.2967314620831834,-1.698399009102571,-1.6280084632552572,-1.489544819022436,-1.4754360631048968,0.17298593994663647,6
