mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l1_ratio,param_model__C,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.04859867095947266,0.017516248117288444,0.005207252502441406,0.000596409408683501,0.05,0.05,"{'model__l1_ratio': 0.05, 'model__C': 0.05}",0.47368421052631576,0.6578947368421053,0.5263157894736842,0.5,0.23684210526315788,0.4789473684210527,0.1366395261657597,7,0.48462603878116345,0.6676820570397842,0.5240059396139252,0.4921451355661882,0.21851503759398497,0.4773948417190092,0.14537567411698918,6
0.06758880615234375,0.02602519396212831,0.0064483642578125,0.002627402738998783,0.9,0.05,"{'model__l1_ratio': 0.9, 'model__C': 0.05}",0.5,0.2631578947368421,0.5789473684210527,0.5263157894736842,0.42105263157894735,0.45789473684210524,0.10989796325169002,10,0.4331983805668016,0.17574370709382153,0.5587281987961106,0.4990876594726373,0.39727175885741345,0.41280594095735684,0.1308384541438933,10
0.6268818378448486,0.33386492801126433,0.0036557197570800783,0.001978676736699592,0.9,1.0,"{'model__l1_ratio': 0.9, 'model__C': 1.0}",0.47368421052631576,0.6052631578947368,0.5789473684210527,0.5526315789473685,0.3157894736842105,0.5052631578947369,0.1044707012698906,1,0.4789473684210526,0.6090043105742111,0.5845408976987926,0.5465675057208238,0.2681839734471313,0.4974488111724023,0.12275746522108108,2
0.09619126319885254,0.04038677107684678,0.0038769721984863283,0.002410553213967128,0.95,0.1,"{'model__l1_ratio': 0.95, 'model__C': 0.1}",0.42105263157894735,0.5789473684210527,0.5526315789473685,0.47368421052631576,0.3157894736842105,0.468421052631579,0.09473684210526317,9,0.4223761157279163,0.593421052631579,0.535422133045223,0.4441378566032306,0.31172304627266895,0.46141604085612353,0.09709054418159858,9
0.21994905471801757,0.15760651421603294,0.005008077621459961,0.0008759002095221739,0.9,0.2,"{'model__l1_ratio': 0.9, 'model__C': 0.2}",0.47368421052631576,0.6578947368421053,0.5263157894736842,0.4473684210526316,0.34210526315789475,0.4894736842105263,0.10340464581257107,4,0.47640246862214825,0.6676820570397842,0.5240059396139252,0.43480644546147973,0.33052745716283116,0.4866848735800337,0.11075656210639095,3
0.9341726779937745,0.5799059983216487,0.004453849792480469,0.002762702917168627,0.1,10.0,"{'model__l1_ratio': 0.1, 'model__C': 10.0}",0.47368421052631576,0.6052631578947368,0.5,0.5789473684210527,0.2894736842105263,0.4894736842105264,0.11115111622075198,3,0.4790783858650895,0.5973266499582289,0.5020911930236873,0.5762085769980506,0.24914041861410285,0.48076904489183186,0.12393844635759922,5
0.43427271842956544,0.2626123643724569,0.008906793594360352,0.003465412537830655,0.1,2.0,"{'model__l1_ratio': 0.1, 'model__C': 2.0}",0.47368421052631576,0.631578947368421,0.5263157894736842,0.5789473684210527,0.3157894736842105,0.5052631578947369,0.10837505411565264,1,0.4711982385112579,0.6210526315789473,0.540656789031402,0.5820242914979756,0.28304736199473046,0.4995958625228627,0.11910656612384972,1
0.37660956382751465,0.23411815831908764,0.005658435821533203,0.0025591331032079902,0.9,0.5,"{'model__l1_ratio': 0.9, 'model__C': 0.5}",0.5263157894736842,0.6052631578947368,0.5526315789473685,0.47368421052631576,0.2631578947368421,0.4842105263157895,0.11839180925475783,6,0.5294995862862898,0.6154115460919055,0.5643796992481203,0.4816072439162422,0.2211683053788317,0.4824132761842779,0.13774885797456277,4
0.763894510269165,0.45535247740488466,0.004374122619628907,0.0021162227908643424,0.3,5.0,"{'model__l1_ratio': 0.3, 'model__C': 5.0}",0.47368421052631576,0.5789473684210527,0.5,0.5789473684210527,0.2894736842105263,0.48421052631578954,0.10604969305057835,5,0.4790783858650895,0.573444976076555,0.5020911930236873,0.5762085769980506,0.25065869802711904,0.4762963659981002,0.1191685967780751,7
0.11773548126220704,0.07835629371637935,0.004571437835693359,0.0024654498100774623,0.9,0.1,"{'model__l1_ratio': 0.9, 'model__C': 0.1}",0.4473684210526316,0.5789473684210527,0.5526315789473685,0.5,0.3157894736842105,0.4789473684210527,0.09326339550878607,7,0.4500554016620499,0.593421052631579,0.535422133045223,0.4814804390655784,0.30845614986232184,0.4737670352533504,0.09598735536848503,8
