mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.17277173995971679,0.08727640936342942,0.006287384033203125,0.002269824378239989,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.024987885637759777,0.2564313484800044,0.07120356962627272,-0.06272070427336196,0.1810431052853877,0.09418904095121253,0.11296370636520317,2,-0.7737442091353545,-0.7220785111671848,-0.7515211114258896,-0.6988333114791434,-0.6675772592841182,-0.7227508804983381,0.03753578670896092,2,-0.8955206050260412,-0.8911988217653037,-0.9359655806016064,-0.8444188551034958,-0.943388014381288,-0.9020983753755469,0.035611279868984796,2
0.30687999725341797,0.1714425379870229,0.004392051696777343,0.002497742809589692,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.019491690323413025,0.18896727932926027,0.03482369352855508,-0.09517791778667783,0.12251223304122061,0.04632671955778902,0.10063648129158832,6,-0.7611856347468534,-0.7675287806452298,-0.7464567644613536,-0.6889773909567186,-0.7014074772339903,-0.7331112096088291,0.03194923151661315,5,-0.9157194151625585,-0.93075045179887,-0.9541198592794781,-0.8572168328207045,-0.9765182583227289,-0.926864963476868,0.04049311399456992,6
0.12279915809631348,0.05759372792223917,0.0038315296173095704,0.0024411844994748737,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",-0.07445396812228755,0.19737373418473314,0.06547222576169787,-0.02503509422280281,0.18912890203113475,0.07049715992649508,0.10984866535293827,3,-0.7810910650407518,-0.770572149546302,-0.7379397487627621,-0.6660886851526003,-0.7079099848760263,-0.7327203266756885,0.04208339317072741,4,-0.9400792876278355,-0.9259142151049841,-0.9388489307011593,-0.8293115588913399,-0.9387192914119004,-0.9145746567474438,0.04294431602708035,3
0.07497749328613282,0.030741683268039287,0.007919502258300782,0.007387647167422574,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.049483379282445616,0.19455379349227808,0.04320969385901108,-0.23155516254054853,0.08095913150269407,0.027330167119176064,0.14043101162483715,8,-0.751633168373045,-0.7633165927305734,-0.7803452172829382,-0.7450994895098495,-0.7336041856500947,-0.7547997307093002,0.015990508120050758,8,-0.8841998456570094,-0.9275393387253974,-0.9499658486765882,-0.9090238665167485,-0.9993721548207823,-0.9340202108793052,0.03917659420608655,8
0.228753662109375,0.12529173856565204,0.0035393238067626953,0.001878475882492635,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.08761933326873206,0.17887488156016995,-0.026823143797498172,-0.14664004274271747,0.1271424324659498,0.008986958843434412,0.1246254588609245,9,-0.8111854346520782,-0.7483694872532443,-0.8047710590225021,-0.7285165160504152,-0.7030366256866912,-0.7591758245329862,0.04240826504829154,9,-0.9458211832588456,-0.9365236228721493,-0.9841185856106704,-0.8771258356700001,-0.9739384761303663,-0.9435055407084064,0.03751255148003123,9
0.08975229263305665,0.04211943744173395,0.004094886779785156,0.0037801331848139616,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",-0.0020301663897648314,0.19642665671080894,0.039701977342096795,-0.1129391581700625,0.10285871638456268,0.04480360517552821,0.10340421059884136,7,-0.7879365061716946,-0.7436721220894076,-0.7788465518183864,-0.7180859304567151,-0.7417565912585495,-0.7540595403589506,0.025750364556797016,7,-0.9078434723741547,-0.9264603310262095,-0.9517056041817732,-0.8641399089901843,-0.9873934763146888,-0.927508558577402,0.04141280124615921,7
0.0867504596710205,0.035332201104792356,0.0019878387451171876,0.001810233820819669,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.10455606582276922,0.19557312361501744,0.1572423587392603,-0.08033724982332924,0.2048003008422683,0.1163669198391972,0.10449585037952966,1,-0.7243043507462402,-0.7284631090278362,-0.7168733550209213,-0.6974030097971982,-0.6628436517575538,-0.7059774952699499,0.02405928708297411,1,-0.8582025023568514,-0.9269522305463501,-0.8915607869013076,-0.8513889840907358,-0.9296038978633706,-0.8915416803517232,0.03294352633963536,1
0.09456896781921387,0.03830098400579186,0.004748106002807617,0.0023611363612415976,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.002902719613962046,0.2333605586262293,-0.05079603502426866,-0.06166162658115826,0.15578403515860761,0.05591793035867441,0.11788346822403428,5,-0.794384070324346,-0.7318871465448631,-0.8230113602464815,-0.6796957551576166,-0.6948742309755552,-0.7447705126497726,0.05562999091775681,6,-0.9056061078470012,-0.9049188753269771,-0.9955402470237908,-0.8439979881298479,-0.957825980594549,-0.9215778397844332,0.05164419831395196,5
0.19378833770751952,0.08046940115813248,0.0037590503692626954,0.002322019058125963,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",-0.13297312795077998,0.1251537119521816,-0.03064467611665833,-0.09132764012785,0.10851432364156577,-0.004255481720308185,0.104220872391348,10,-0.8029863812356638,-0.8042447453681563,-0.7844911449699155,-0.7032428213046641,-0.7173396110220436,-0.7624609407800886,0.043396422940047835,10,-0.965340177122439,-0.9666737922161768,-0.9859481841716048,-0.8557086628880382,-0.9842762758361575,-0.9515894184468833,0.048700505974400676,10
0.08635182380676269,0.04705062232414059,0.004265308380126953,0.0003471595565863027,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.03875577907714434,0.21472727740109665,0.07933538287318376,-0.09587253508209437,0.1129300319181542,0.06997518723749692,0.10135681328365408,4,-0.7570502106430682,-0.6990744001759334,-0.768899954418124,-0.713969990075431,-0.7153498802721423,-0.7308688871169398,0.027089206249564488,3,-0.8891754184877428,-0.9158499450991818,-0.9318592826085847,-0.8574886348923515,-0.9818355903714637,-0.9152417742918649,0.041775896902011035,4
