mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.19942173957824708,0.10362780758663007,0.004449224472045899,0.0009950703077228418,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",-0.07360758818365265,0.2622374740483093,-0.003637219772725908,-0.1109596871159455,0.12012361211642952,0.03883131821848296,0.13667638946136126,5,-0.6620783251693676,-0.6423611033761804,-0.7090641025244305,-0.6312415631081567,-0.655578007496733,-0.6600646203349736,0.026718222610667332,5,-0.7992272224225883,-0.8011607881272592,-0.8707829947352019,-0.7770570946776229,-0.8791988476429901,-0.8254853895211325,0.041384745825808894,4
0.37133989334106443,0.21363063400637272,0.0037139892578125,0.0018994616198320512,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.02104926509282201,0.22881202750870433,0.016507948474471346,-0.10760858788581329,0.09586335038463856,0.04250509467783579,0.11384770759423804,4,-0.6327460132576735,-0.6722391895124094,-0.6915395556604782,-0.6073522050230336,-0.6580304300133827,-0.6523814786933955,0.029572897429588872,2,-0.7794187161567097,-0.8191086515278654,-0.8619994467119233,-0.7758842519082679,-0.8912372205023109,-0.8255296573614155,0.04534235081354055,5
0.20921592712402343,0.08476401051116404,0.006345605850219727,0.0008876201140556389,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",-0.013099547092504382,0.2016941867862062,-0.021395041396204517,-0.057279296876762364,0.14479871657752175,0.05094380359965134,0.10254864354141169,2,-0.618424289385192,-0.6993928365124765,-0.7020781781970732,-0.5996311469868434,-0.6556348822578563,-0.6550322666678883,0.04145110169040534,3,-0.7763785755124092,-0.8333856826050452,-0.878452802036295,-0.7580513822269551,-0.866783130772334,-0.8226103146306076,0.047939459937554975,2
0.08871560096740723,0.04132615379921698,0.006277275085449219,0.0018964652718414937,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.07666226924097863,0.16190249048180938,0.016260995491296337,-0.15848918237525367,0.07307482213693517,0.03388227899515317,0.10683880038127608,7,-0.6276760354744985,-0.6873464920268862,-0.7072098789109033,-0.6375777031629773,-0.6677539869541479,-0.6655128193058827,0.02977371257079195,6,-0.7411869652790687,-0.8539032455768645,-0.8621076631297304,-0.7935051893915052,-0.9023990263337871,-0.8306204179421911,0.056677311051984175,7
0.2420374870300293,0.1434937075473918,0.0013102054595947265,0.0016404597339179248,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",-0.07994184978862329,0.16866773867609086,-0.029239068524198553,-0.2165969101471361,0.12326587880774043,-0.006768842195225333,0.13969541208365252,9,-0.674479223014058,-0.6627436435431486,-0.7361906792291899,-0.6462736950454421,-0.6626495221041192,-0.6764673525871915,0.031182552779781554,9,-0.80158146671547,-0.8504498451374906,-0.8818194860346558,-0.8131621106650422,-0.8776275199738663,-0.8449280857053051,0.032706955820069335,9
0.10963330268859864,0.06829584500749167,0.0036447525024414064,0.0019786768401203773,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.005645030762509662,0.20348519905700113,0.04261000628830358,-0.13078258228379047,0.05266944937925444,0.03472542064065567,0.1068668197120549,6,-0.640226642972595,-0.6576278875251846,-0.6844675685680832,-0.6430986616455705,-0.710258134429398,-0.6671357790281662,0.026654129436770268,7,-0.7691626835146455,-0.83245030040566,-0.8504837144982047,-0.7839589725592635,-0.9122776814805018,-0.829666670491655,0.05102078624180742,6
0.11938567161560058,0.040046124326428886,0.007019424438476562,0.0016961118938335178,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.08464766191084827,0.19782896823118723,0.09702777178055899,-0.10576830167727325,0.14801533888713458,0.08435028782649116,0.1031857884968643,1,-0.6074597357027559,-0.6699718072351918,-0.6742489569103146,-0.6318909476913454,-0.642222986873187,-0.645158886882559,0.02477013084168207,1,-0.7379749654059159,-0.8354007801134623,-0.825959507378739,-0.7752394200208531,-0.8651515028458364,-0.8079452351529615,0.04542331341542873,1
0.09038329124450684,0.03262417442123581,0.005372953414916992,0.0017599121984472543,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",-0.05794615292959793,0.21333116482936243,-0.07844315951401182,-0.19383671220936627,0.1376583511495021,0.004152698265177701,0.14930340915616222,8,-0.6785476135048594,-0.6776461532558093,-0.7317811090591063,-0.6445165946616451,-0.6420630321823148,-0.6749109005327469,0.03242753210185928,8,-0.7933763742197383,-0.8272892135649758,-0.9026516699132754,-0.8055198460926545,-0.8703941421494116,-0.8398462491880112,0.04092218227203587,8
0.23624086380004883,0.09539406559582762,0.0058247089385986325,0.0012486549327721636,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",-0.11213298716062159,0.14910288725026477,-0.12168648928922488,-0.1767663493837568,0.10929233517296144,-0.03043812068207541,0.13279445795680053,10,-0.679950604440421,-0.7201028917173423,-0.7507610367880848,-0.6351706795915206,-0.6612541642472052,-0.6894478753569147,0.041304070680495304,10,-0.8134405965871013,-0.8603990341826306,-0.9205710312838804,-0.7997401509906702,-0.8845937637859608,-0.8557489153660487,0.044682280877767516,10
0.10305452346801758,0.06550856695523188,0.0035862445831298826,0.0013313526100978842,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",-0.01923189693360272,0.1881933835707671,0.0533238055260854,-0.09916351517307476,0.10752964275508248,0.0461302839490515,0.09938415873938669,3,-0.6561042853847916,-0.6625626071312886,-0.7036343385165841,-0.6081754734129371,-0.6643720054222948,-0.6589697419735792,0.03041475916338341,4,-0.778724762558523,-0.8404031711776067,-0.8457116009986309,-0.7729206884732017,-0.8854686277311979,-0.824645770187832,0.04283855257479781,3
