mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.827142333984375,0.28437734632398143,0.01874260902404785,0.0038757500932039067,200,2,4,0.6,8,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 8}",0.4473684210526316,0.6578947368421053,0.631578947368421,0.42105263157894735,0.2894736842105263,0.4894736842105264,0.13785053530219785,6,0.4411615141861474,0.6578947368421053,0.5875441780494794,0.395993208828523,0.25274725274725274,0.46706817813070156,0.1432379192960619,6
1.9307896137237548,0.6846322408798273,0.031224441528320313,0.0018643740086021789,400,2,2,0.8,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.8, 'model__max_depth': 5}",0.47368421052631576,0.6842105263157895,0.631578947368421,0.4473684210526316,0.2631578947368421,0.5,0.1488645855129574,5,0.46902529127593057,0.6797641789078452,0.5908521303258144,0.4179824561403509,0.23139710689767898,0.477804232709524,0.15358374486861104,4
0.8050354480743408,0.07255998072784664,0.025426292419433595,0.0018313206452200029,400,5,4,log2,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.5,0.5,0.5263157894736842,0.4473684210526316,0.34210526315789475,0.4631578947368421,0.06573682103577261,8,0.4987468671679198,0.5171052631578947,0.5017543859649123,0.38351393188854493,0.3363906843131219,0.4475022264984787,0.07328597324211433,8
0.3815192222595215,0.03610233878473262,0.016452312469482422,0.005089337108645627,200,5,8,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': None}",0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5,0.2631578947368421,0.43157894736842106,0.08583950752789522,10,0.4794847791415297,0.49189489561006594,0.4531521110468479,0.4485448916408669,0.24992905461145026,0.4246011464101522,0.08881380747819226,10
1.2056277751922608,0.5067064618386614,0.015799570083618163,0.003020246036909334,200,10,1,0.8,12,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.5263157894736842,0.631578947368421,0.6052631578947368,0.5,0.2894736842105263,0.5105263157894736,0.12070889411768121,2,0.5217428695353046,0.6308234701586501,0.5660818713450293,0.4780701754385964,0.2445299852502069,0.48824967434555744,0.1319165200549709,2
2.3804941177368164,1.0262522334218944,0.026684141159057616,0.004151228458476132,400,5,1,0.8,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.47368421052631576,0.6842105263157895,0.631578947368421,0.42105263157894735,0.3157894736842105,0.5052631578947369,0.1356220918602645,3,0.46902529127593057,0.6797641789078452,0.5908521303258144,0.36546840958605664,0.283797729618163,0.47778154794276195,0.14415448287317223,5
2.1491775512695312,0.8533773978335795,0.02680654525756836,0.0031217695251007905,400,10,1,0.8,8,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 8}",0.5,0.7105263157894737,0.6052631578947368,0.47368421052631576,0.3157894736842105,0.5210526315789474,0.13252292960014916,1,0.49934619156587123,0.7019654751852894,0.5660818713450293,0.4341531934411192,0.30026021992781,0.5003613902930237,0.13370745904048834,1
1.187378740310669,0.1230621928524844,0.032924747467041014,0.002241501603621646,600,2,8,sqrt,5,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.5,0.5,0.5263157894736842,0.42105263157894735,0.3157894736842105,0.4526315789473684,0.07699336230698839,9,0.5038193570049526,0.5186084406061593,0.518421052631579,0.37509695290858724,0.3202323991797676,0.44723564046620917,0.08330302518168954,9
1.610630178451538,0.5093114791159734,0.02888522148132324,0.0032996910175783997,400,2,2,0.6,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.6, 'model__max_depth': 5}",0.47368421052631576,0.631578947368421,0.6052631578947368,0.4473684210526316,0.2631578947368421,0.48421052631578937,0.13168416845470318,7,0.4710260499734184,0.6354475933423301,0.5730994152046783,0.4179824561403509,0.23139710689767898,0.4657905243116914,0.1396796444547304,7
2.4987398624420165,0.861283198594332,0.03902711868286133,0.00384184638474357,600,2,4,0.6,12,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 12}",0.47368421052631576,0.6842105263157895,0.631578947368421,0.42105263157894735,0.3157894736842105,0.5052631578947369,0.1356220918602645,3,0.46902529127593057,0.6807492619362719,0.5908521303258144,0.39250290411938166,0.2829699248120301,0.48321990249388574,0.1408074278247252,3
