mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.8420055866241455,0.46767627910116416,0.0043675899505615234,0.005890147011887025,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.6052631578947368,0.5789473684210527,0.42105263157894735,0.2894736842105263,0.46842105263157896,0.11458705819514338,9,0.4414864913479872,0.613428123123414,0.5577910292973813,0.39488112094593236,0.2553733031674208,0.4525920135764272,0.1259239346037395,9
1.721249532699585,1.0306077526031616,0.011432552337646484,0.007445911342988398,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.47368421052631576,0.5526315789473685,0.5789473684210527,0.4473684210526316,0.3157894736842105,0.4736842105263158,0.09266745716662639,6,0.47368421052631576,0.5600766622438449,0.5535016691526387,0.4242105263157895,0.28990712074303404,0.46027603779632453,0.09915366971939994,6
0.904541301727295,0.5041214297671621,0.01221160888671875,0.006117204662248572,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5526315789473685,0.5526315789473685,0.5789473684210527,0.42105263157894735,0.34210526315789475,0.4894736842105264,0.09206766149755741,4,0.5483445455744624,0.5630553656869446,0.5602493074792244,0.39593301435406697,0.31665413533834585,0.4768472736866089,0.10169420159644124,3
0.4168196201324463,0.2230317403146601,0.011871910095214844,0.0058674788128205745,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.5,0.6052631578947368,0.6052631578947368,0.42105263157894735,0.34210526315789475,0.4947368421052631,0.1031364102224496,2,0.49625858905637293,0.613428123123414,0.566957935378988,0.37239746224644804,0.3173672302929269,0.4732818680196299,0.11263316182260648,4
0.505525541305542,0.3059618909966521,0.010774993896484375,0.008312171679116092,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.6052631578947368,0.631578947368421,0.4473684210526316,0.34210526315789475,0.4947368421052631,0.10837505411565262,2,0.4473684210526316,0.6112440191387559,0.5951534241007925,0.4191426146010187,0.3173672302929269,0.47805514183722514,0.11107137377403496,2
0.533909797668457,0.3062082227619367,0.006298160552978516,0.007713770718386006,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5,0.5263157894736842,0.5526315789473685,0.5,0.2894736842105263,0.47368421052631576,0.0941502306315701,7,0.4944444444444445,0.538960620645862,0.5148448043184884,0.49183066361556066,0.24376120972230814,0.4567683485493327,0.10784186537525492,8
0.433198070526123,0.22918481903367188,0.004320859909057617,0.0037550592148521047,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.42105263157894735,0.6052631578947368,0.5789473684210527,0.47368421052631576,0.2894736842105263,0.47368421052631576,0.11410254415094105,7,0.4214285714285714,0.6231203007518797,0.5496342206868523,0.4581222276653,0.2472062509214212,0.45990231429080497,0.127604811116927,7
0.4313547134399414,0.2382008035883523,0.007413196563720703,0.009261412855394696,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.3684210526315789,0.5789473684210527,0.6052631578947368,0.47368421052631576,0.3684210526315789,0.4789473684210527,0.10041465278073114,5,0.3642552326762853,0.5837320574162679,0.5897435897435898,0.455535390199637,0.3505639097744361,0.46876603596204325,0.10288056690549086,5
0.7644632816314697,0.4115494154412909,0.007760238647460937,0.00711869388488901,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.5789473684210527,0.631578947368421,0.47368421052631576,0.3157894736842105,0.4947368421052632,0.10837505411565264,1,0.47218045112781953,0.585916161400926,0.6189415847310585,0.4385964912280702,0.28776196713503216,0.4806793311245813,0.11768733740091575,1
0.32402215003967283,0.196842232421994,0.007084846496582031,0.006599410427769075,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.42105263157894735,0.6052631578947368,0.5526315789473685,0.42105263157894735,0.2631578947368421,0.4526315789473684,0.11932404261846985,10,0.4282682512733446,0.6244544287548138,0.5422226967011851,0.39488112094593236,0.23777667121320373,0.4455206337776959,0.13220298854601106,10
