mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__num_leaves,param_model__n_estimators,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.9053620338439942,0.45935780970193535,0.006409358978271484,0.007870638020010931,0.7,0.1,0.0,31,400,10,10,0.03,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 0.1, 'model__reg_alpha': 0.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 10, 'model__max_depth': 10, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.7}",0.5263157894736842,0.39473684210526316,0.631578947368421,0.39473684210526316,0.3157894736842105,0.4526315789473684,0.11214355659296059,10,0.5138504155124654,0.40905147484094856,0.6119465329991646,0.3590441621294616,0.2708333333333333,0.43294518376307467,0.11907952126798722,9
0.6788067817687988,0.42272199668972543,0.0065342426300048825,0.006930390009831431,1.0,1.0,1.0,31,400,20,-1,0.02,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.5263157894736842,0.6052631578947368,0.42105263157894735,0.3157894736842105,0.4631578947368421,0.09790039598809618,9,0.4473684210526316,0.5374446850579042,0.5724944545271223,0.4016347687400319,0.28408668730650155,0.44860580333683836,0.10248423639234716,6
0.828354787826538,0.5146882946803858,0.0032288074493408204,0.004192844006032514,1.0,1.0,0.01,15,400,20,10,0.02,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 10, 'model__learning_rate': 0.02, 'model__colsample_bytree': 1.0}",0.42105263157894735,0.5263157894736842,0.631578947368421,0.4473684210526316,0.34210526315789475,0.47368421052631576,0.09846466807299843,5,0.4135558193729939,0.536051667630615,0.6230319388214125,0.4351275917065391,0.31876276458319797,0.4653059564229517,0.10482953651911922,2
0.5605288982391358,0.423969241142596,0.003943014144897461,0.006107032579196777,0.85,5.0,0.01,127,200,40,4,0.05,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.631578947368421,0.631578947368421,0.42105263157894735,0.2894736842105263,0.48421052631578954,0.13168416845470318,2,0.27655502392344494,0.6370312673862245,0.6302521008403361,0.4037539500926228,0.2667242601453128,0.4428633204775883,0.1631126650765902,8
0.9083436965942383,0.5168766406942237,0.009183883666992188,0.007093709419663347,0.85,0.0,0.1,63,600,20,8,0.02,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.0, 'model__reg_alpha': 0.1, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': 8, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.42105263157894735,0.5526315789473685,0.631578947368421,0.4473684210526316,0.3157894736842105,0.47368421052631576,0.10913916501751433,5,0.41432748538011693,0.5637958532695374,0.6119465329991646,0.4204476709013914,0.28408668730650155,0.4589208459713424,0.11700543926754715,4
0.4832600593566895,0.37167519925635695,0.003051471710205078,0.006102943420410156,0.7,1.0,0.01,15,200,40,6,0.03,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.6052631578947368,0.5526315789473685,0.4473684210526316,0.3157894736842105,0.47368421052631576,0.09986139979479093,5,0.27655502392344494,0.6164319662031332,0.5383458646616541,0.42128047391205287,0.291451355661882,0.42881293687243344,0.13364563328711251,10
0.6920579433441162,0.42635549413674945,0.006200456619262695,0.007603227692879247,0.7,1.0,1.0,63,400,20,4,0.02,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5526315789473685,0.6052631578947368,0.4473684210526316,0.3157894736842105,0.47368421052631576,0.09986139979479093,5,0.4452454666076957,0.5595383808358104,0.5636434983077452,0.43943554538520213,0.283797729618163,0.4583321241509234,0.10229739790296274,5
0.6354992389678955,0.3974459871865652,0.005858945846557617,0.007542261935448003,0.7,1.0,1.0,63,600,20,-1,0.05,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.5263157894736842,0.6578947368421053,0.42105263157894735,0.3684210526315789,0.48421052631578937,0.10069013931425787,3,0.44060150375939844,0.5349737981316929,0.647323436797121,0.39831050981686195,0.32913333947333,0.4700685175956808,0.11091640351161676,1
0.8024343013763428,0.4991281546018815,0.006583070755004883,0.005958937954165426,0.85,1.0,0.01,127,400,20,-1,0.03,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5526315789473685,0.631578947368421,0.4473684210526316,0.3157894736842105,0.4789473684210527,0.10708942078618844,4,0.4414864913479872,0.5595383808358104,0.6119465329991646,0.416140350877193,0.2822939702196668,0.4622811452559644,0.11559885109771599,3
0.5925478935241699,0.41848263883448883,0.004195451736450195,0.003433765356006819,1.0,5.0,0.01,127,400,40,10,0.05,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 40, 'model__max_depth': 10, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5789473684210527,0.6842105263157895,0.5,0.2631578947368421,0.4947368421052632,0.14063567595670934,1,0.27655502392344494,0.57742536320579,0.6363859322117036,0.4785964912280702,0.24914744452900886,0.4436220510196035,0.15621537429110618,7
