mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__num_leaves,param_model__n_estimators,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.08009452819824218,0.045324808798632175,0.006395578384399414,0.003613705550755107,0.7,0.1,0.0,31,400,10,10,0.03,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 0.1, 'model__reg_alpha': 0.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 10, 'model__max_depth': 10, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.7}",-0.7492393446122338,-0.798618220199786,0.03452641748106833,-0.2832436533205507,-0.3271787600617022,-0.42475071214264093,0.3116247106721811,14,-1.207163204446705,-1.3506998237671288,-1.3338885455566813,-1.595937970338051,-1.5512137640041812,-1.4077806616225497,0.14487364057864388,13,-1.6179623277381776,-1.726462887053364,-1.7916470296130278,-2.022074174554821,-1.8520466953076298,-1.8020386228534044,0.13462556280162613,13
0.05813875198364258,0.02414368827449334,0.0037069320678710938,0.003138378817005457,1.0,1.0,1.0,31,400,20,-1,0.02,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",-0.3661298620892719,-0.3847594395266949,-0.06416987412912811,-0.19075109748956187,-0.2419414903057191,-0.24955035270807518,0.11811303755754898,5,-1.0647998270640235,-1.2121283045832154,-1.4373691514139735,-1.576977272173077,-1.4510759420726491,-1.3484700994613878,0.18423052777936763,5,-1.4298476934888649,-1.5148684470615321,-1.8809954129543653,-1.9478388122401622,-1.7915865316612585,-1.7130273794812365,0.20444016565774378,5
0.055422067642211914,0.028982402599130156,0.0059623241424560545,0.0001631780648323945,1.0,1.0,0.01,15,400,20,10,0.02,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 10, 'model__learning_rate': 0.02, 'model__colsample_bytree': 1.0}",-0.4688718280521882,-0.41210879683190926,-0.06901428744163574,-0.21466797328295772,-0.3720411464561375,-0.3073408064129657,0.14604281592414664,9,-1.091070960481993,-1.2104799735655123,-1.434171915549293,-1.5833274217049473,-1.5067959725700921,-1.3651692487743676,0.1851870021578303,7,-1.4826400847103833,-1.5297548259236882,-1.8852719727833416,-1.967303254439236,-1.8830887499026454,-1.7496117775518587,0.2016037369621203,9
0.019461441040039062,0.007219106315609764,0.004248285293579101,0.001014225019974268,0.85,5.0,0.01,127,200,40,4,0.05,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",-0.05502722452547282,-0.19329009320535762,-0.08947151774467099,-0.22206946180002052,-0.0688240664105122,-0.12573647273720684,0.06840687561540168,2,-0.9761904761904759,-1.1051697701719179,-1.427700540879532,-1.6087143387984617,-1.3475617717293316,-1.2930673795539438,0.22647084284035246,3,-1.2565379800981142,-1.406244284208863,-1.9032252762095414,-1.9732879591249097,-1.6620356423212719,-1.6402662283925398,0.27660024593272653,2
0.06939034461975098,0.03754299346039049,0.0072249889373779295,0.0011216616704518543,0.85,0.0,0.1,63,600,20,8,0.02,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.0, 'model__reg_alpha': 0.1, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': 8, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",-0.6059745380310309,-0.4203342289789027,-0.06317371561935814,-0.24017198522548178,-0.44651545282513805,-0.3552339841359823,0.18653666546367548,11,-1.1249337875660328,-1.21648287220875,-1.421644793496992,-1.6169312672178733,-1.5844303122565122,-1.3928846065492322,0.195258303360977,11,-1.5502906028816028,-1.534203712620627,-1.8801148165653387,-1.9878493968085895,-1.9335204049790915,-1.7771957867710497,0.19490293325107447,11
0.020142269134521485,0.010859499215091236,0.0032165050506591797,0.002928409551476736,0.7,1.0,0.01,15,200,40,6,0.03,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",-0.05502722452547282,-0.1884089711358088,-0.08813491842404897,-0.15915575514231173,-0.04270141576054609,-0.10668565699763768,0.057512638518557126,1,-0.9761904761904759,-1.1019491675849178,-1.4299541618995995,-1.55699126816844,-1.3252978452678505,-1.2780765838222565,0.21224803232566913,1,-1.2565379800981142,-1.4033652341994047,-1.9020574483828443,-1.9218231384525308,-1.641599467400637,-1.625076653706706,0.2645851649983106,1
0.03877801895141601,0.01990226042343059,0.006337928771972656,0.005314704596111653,0.7,1.0,1.0,63,400,20,4,0.02,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.85}",-0.3643286201339384,-0.3949624616282261,-0.06619289864847056,-0.22821374708162834,-0.28853650372323325,-0.26844684624309934,0.11672914925086023,6,-1.0639909596535422,-1.2188702736018184,-1.4391099793273916,-1.6079677360500184,-1.5001780627075778,-1.3660234022680697,0.19735947962083963,8,-1.4289047556187242,-1.5204390427570094,-1.8827824833969071,-1.9782423594275198,-1.824885347572092,-1.7270507977544505,0.21377588145117674,6
0.0679551124572754,0.03499388886475919,0.005735874176025391,0.0042132658373474265,0.7,1.0,1.0,63,600,20,-1,0.05,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",-0.5878787187485786,-0.5887177441991418,-0.02295748163450617,-0.25116779065818196,-0.5803726688766515,-0.40621888082341207,0.23132912242577147,12,-1.1185795961872975,-1.3059702903225743,-1.3889950832668412,-1.6445472087996478,-1.6153412689733677,-1.4146866895099457,0.1965995134212597,15,-1.5415316678918245,-1.6225987077496886,-1.8442128674971743,-1.9966424387625137,-2.0210030833166464,-1.8051977530435697,0.1937046221552852,14
0.04423270225524902,0.023417599867711372,0.006565713882446289,0.00659103499806737,0.85,1.0,0.01,127,400,20,-1,0.03,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.85}",-0.6064011008469794,-0.4307791173487663,-0.046213132946517854,-0.24175111501869306,-0.37031623593076635,-0.33909214041834457,0.18766401596906312,10,-1.1251325912022065,-1.2270010068487907,-1.4048473343688028,-1.6033831654899195,-1.5319253381274949,-1.3784578872074431,0.1799738505605445,9,-1.550496475516428,-1.5398345118784746,-1.8650579909879703,-1.9891145735836344,-1.8819046815018927,-1.7652816466936798,0.18472493640153775,10
0.029177093505859376,0.015521901172206464,0.0,0.0,1.0,5.0,0.01,127,400,40,10,0.05,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 40, 'model__max_depth': 10, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",-0.05502722452547282,-0.19544710063332493,-0.09772872814295797,-0.32544139257764626,-0.2071860976259121,-0.1761661087010628,0.09428060104533517,4,-0.9761904761904759,-1.106395427092023,-1.4369251750293286,-1.6929562156071218,-1.424268828719264,-1.3273472245276428,0.25581314182275516,4,-1.2565379800981142,-1.407514683532572,-1.9104240265161723,-2.055051853692284,-1.7663401205000193,-1.6791737328678322,0.3015886794177703,4
