mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__num_leaves,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.3962752342224121,0.15047329640193166,0.00767669677734375,0.0007497720152815413,1.0,31,400,5,0.1,1.0,"{'model__subsample': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.5789473684210527,0.631578947368421,0.5526315789473685,0.47368421052631576,0.5421052631578948,0.06137844099837159,6,0.4039753639417693,0.5816814764183185,0.5808196380278761,0.5318979266347688,0.4626842247934827,0.512211725963243,0.06940997299927812,7
0.40296497344970705,0.153734558356108,0.007802915573120117,0.000979026783259842,1.0,31,400,8,0.1,1.0,"{'model__subsample': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.5789473684210527,0.631578947368421,0.5263157894736842,0.47368421052631576,0.5368421052631579,0.061378440998371586,8,0.4039753639417693,0.5816814764183185,0.5808196380278761,0.5067213488266119,0.4677659932775651,0.5081927640984282,0.06807790979828537,8
0.5058940410614013,0.21685981650025854,0.008344936370849609,0.0013205953177126027,0.8,15,400,8,0.03,1.0,"{'model__subsample': 0.8, 'model__num_leaves': 15, 'model__n_estimators': 400, 'model__max_depth': 8, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.5,0.5263157894736842,0.631578947368421,0.6052631578947368,0.47368421052631576,0.5473684210526316,0.060925457383106445,3,0.4551506972559604,0.5112781954887218,0.5808196380278761,0.5891001867487309,0.4657135627530365,0.5204124560548652,0.05603843821495195,6
0.4888583183288574,0.1947448262216621,0.008095932006835938,0.0005018902478227187,1.0,31,400,8,0.05,1.0,"{'model__subsample': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.5,0.5789473684210527,0.631578947368421,0.5789473684210527,0.5,0.5578947368421053,0.051028209025435034,1,0.4551506972559604,0.5807549175970228,0.5879410356021499,0.5655067203240485,0.49426246537396124,0.5367231672306285,0.052626109621482765,1
0.32375669479370117,0.12059707482750992,0.0066032886505126955,0.0004882732731569913,1.0,31,200,5,0.03,0.8,"{'model__subsample': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.5,0.5,0.631578947368421,0.631578947368421,0.47368421052631576,0.5473684210526316,0.06942582083301535,3,0.4669963000987932,0.48963317384370014,0.5740147470124587,0.6124332570556826,0.4740131578947368,0.5234181271810743,0.05873569258713199,3
0.31710314750671387,0.12162085789795057,0.006203079223632812,0.0003992845308954569,1.0,31,200,-1,0.03,1.0,"{'model__subsample': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 200, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.5263157894736842,0.5,0.6578947368421053,0.631578947368421,0.4473684210526316,0.5526315789473684,0.07981974151633212,2,0.484041243459526,0.4937343358395989,0.6022727272727273,0.6118198317109388,0.4393977732793523,0.5262531823124286,0.06853292338899032,2
0.31484689712524416,0.1281125047442417,0.006802654266357422,0.0007497580046733298,0.8,31,200,-1,0.1,1.0,"{'model__subsample': 0.8, 'model__num_leaves': 31, 'model__n_estimators': 200, 'model__max_depth': -1, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.5,0.5526315789473685,0.631578947368421,0.5526315789473685,0.5,0.5473684210526316,0.04823763889427199,3,0.4551506972559604,0.5568303975307328,0.5740147470124587,0.5319976076555024,0.49591272087027605,0.522781234064986,0.042813470857166525,4
0.2969831943511963,0.11779369537102712,0.006950092315673828,0.0009307599381567802,1.0,15,200,-1,0.1,0.8,"{'model__subsample': 1.0, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__max_depth': -1, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.47368421052631576,0.5526315789473685,0.631578947368421,0.5789473684210527,0.47368421052631576,0.5421052631578948,0.06137844099837159,6,0.4337553028688763,0.5613743661479279,0.5808196380278761,0.5560573625827925,0.4715249662618084,0.5207063271778563,0.05743950231183903,5
