mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weight_decay,param_model__patience,param_model__learning_rate,param_model__hidden_layers,param_model__epochs,param_model__dropout,param_model__batch_size,param_model__batch_norm,param_model__activation,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.1677013397216797,0.05261573238693042,0.00572500228881836,0.003399016513144207,0.0,10,0.0005,"(256, 128, 64)",100,0.0,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 10, 'model__learning_rate': 0.0005, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 100, 'model__dropout': 0.0, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.029494848012459718,0.2218224388185226,0.0857436945122243,0.07242393664919122,0.182268283793109,0.10655270115211748,0.08846093469308362,1,-0.7576776374911126,-0.707913348017672,-0.778762119334095,-0.6636593091437389,-0.7004347832506811,-0.72168943944746,0.041379894432111514,4,-0.9202009258413539,-0.9117030750088186,-0.928610503222384,-0.7889021101716082,-0.9426820850865463,-0.8984197398661422,0.05570568313081049,1
0.37445068359375,0.14489732502805006,0.0032767772674560545,0.0020813954594751387,0.0,14,0.0005,"(128, 64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0005, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",-0.005700654400534688,0.19062997987033514,-0.019841509207080055,-0.03961549233546857,0.2084291518713398,0.06678029515971833,0.10906881465227855,7,-0.7298062047947624,-0.7425544874918737,-0.7937455497637751,-0.7176536219968145,-0.6803661606466629,-0.7328252049387778,0.03687055728212163,7,-0.9095046911366831,-0.9297958952080124,-0.9807672415727132,-0.8351889171095976,-0.9274803737680788,-0.9165474237590171,0.04709149196760095,7
0.44788947105407717,0.17202577623603946,0.005743837356567383,0.0011368053128589272,0.01,10,0.0003,"(64, 32)",100,0.3,128,True,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'relu'}",-0.00408770213483356,0.12235218012427185,0.1728691380742725,-0.09573959697099865,0.14759107156865114,0.06859701813227266,0.10226626476038177,6,-0.7061608762387009,-0.736376760654972,-0.7200676581979837,-0.7389580512764929,-0.7187060221537879,-0.7240538737043876,0.012154314793319682,5,-0.9087750623400106,-0.968220351193191,-0.8832562559533321,-0.8574366231970895,-0.9624625226999539,-0.9160301630767155,0.0434505423355614,6
0.4842549800872803,0.1681493720426692,0.002501058578491211,0.002578247774742734,0.0,18,0.0005,"(64, 32)",80,0.1,32,True,relu,"{'model__weight_decay': 0.0, 'model__patience': 18, 'model__learning_rate': 0.0005, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': True, 'model__activation': 'relu'}",-0.0037723623403334017,0.1310696077983886,0.11373461557722842,-0.06591015511781806,0.13737328007198324,0.06249899719788976,0.08223621946348376,8,-0.7175584831073349,-0.739788969307134,-0.7460154183881716,-0.7296212865973497,-0.7312851847402847,-0.732853868428055,0.009676581911702398,8,-0.908632347991294,-0.9633998215699929,-0.9142848068079352,-0.8456850460723453,-0.9682138385936295,-0.9200431722070395,0.0444808020335191,8
0.15561237335205078,0.05795346583697302,0.004787921905517578,0.005852701399017865,0.0,14,0.002,"(64, 32)",80,0.3,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.0024539400821694812,0.21539385203810768,0.12856632912091548,-0.08407525877778688,0.20958938058146304,0.09340407257610597,0.11857874010414303,4,-0.7024198418492442,-0.7160462264732287,-0.7381318974880213,-0.7442245710140318,-0.6796492958306848,-0.7160943665310422,0.023631332150460507,2,-0.9080354224400917,-0.915461155361975,-0.9066022187585976,-0.8528606317201615,-0.9268004068620981,-0.9019519670285847,0.025567696825670738,3
0.3352646350860596,0.1555555027612243,0.004333686828613281,0.005955914903764721,0.0001,10,0.0003,"(128, 64, 32)",100,0.1,128,True,gelu,"{'model__weight_decay': 0.0001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'gelu'}",-0.008032232645228232,0.15173653574504464,-0.14020877495189565,0.04901198050789868,0.1313710042261963,0.03677570257640315,0.10549430989342619,10,-0.7380014839675593,-0.7190784761794099,-0.8300808317593966,-0.6797428020124171,-0.7143937288484979,-0.7362594645534561,0.05054287977596235,10,-0.9105583613793344,-0.951873965393694,-1.0370311430580998,-0.7987959865634696,-0.9715764820987113,-0.9339671876986617,0.07896393781087686,10
0.2734992504119873,0.11323171474106704,0.006577777862548828,0.0010815323052011134,0.001,10,0.0003,"(256, 128, 64)",80,0.1,128,False,gelu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",-0.029349733797559896,0.21184793873117602,0.08655774213295686,0.02560121066469523,0.16980817901978607,0.09289306735021086,0.08896946507948776,5,-0.7581081681144984,-0.7111969074675284,-0.7738328106035743,-0.6896124559144271,-0.7091555170857274,-0.7283811718371511,0.03199213606832075,6,-0.9201360693046118,-0.9175274701267212,-0.9281969969055037,-0.8085683155478569,-0.9498369444910074,-0.9048531592751402,0.04946403201070216,5
0.6581539630889892,0.25373760033872866,0.004526853561401367,0.0026842087687235657,0.0,14,0.0003,"(64, 32)",100,0.3,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.010295919045889002,0.15733190454979085,0.15185488657045565,-0.004640349962357737,0.19360194159424593,0.10168886035960474,0.08212108589667937,2,-0.6992203127504072,-0.7296400584668197,-0.7346093791795303,-0.7100092274113445,-0.6966664268170094,-0.7140290809250222,0.015518839459511295,1,-0.9022424522051696,-0.9487293657084688,-0.8944059743650326,-0.8210198547025835,-0.9361265641309939,-0.9005048422224498,0.044615222639388066,2
0.17276253700256347,0.05841013195175017,0.002641916275024414,0.002075053324776818,0.01,10,0.002,"(64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",-0.0021953576258073593,0.08706921978543203,0.05039740795213388,-0.045242017814052016,0.19570258631840254,0.05714636772322181,0.0826360370604172,9,-0.7030180566120198,-0.7933556317198086,-0.7678153837153362,-0.7267969663685412,-0.6890720101451355,-0.7360116097121683,0.03918322882686742,9,-0.9079183012615881,-0.9874906510685381,-0.9463908986827374,-0.8374459394065158,-0.9349064770859378,-0.9228304535010634,0.04978906226034238,9
0.189347505569458,0.06710424503006993,0.007198190689086914,0.004627953690690583,0.001,10,0.001,"(64, 32)",80,0.1,64,False,relu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.001, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 64, 'model__batch_norm': False, 'model__activation': 'relu'}",-0.0008706074708619838,0.18139697773307606,0.1475237608880634,-0.024461623679487676,0.18371639097608672,0.09746097968937531,0.09113259795580506,3,-0.7039245697066105,-0.734184275682141,-0.7373425292743918,-0.7166132400782023,-0.68889831169022,-0.7161925852863131,0.018257489322764733,3,-0.9073180377340242,-0.9350842446866302,-0.89668674669897,-0.8290795413292769,-0.9418470253918442,-0.9020031191681491,0.040140398874817115,4
