mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_strength,param_model__learning_rate,param_model__l2_leaf_reg,param_model__iterations,param_model__depth,param_model__bagging_temperature,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.7498947620391845,0.557685466881584,0.008748197555541992,0.006257327031365345,1.0,0.05,3,600,4,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 600, 'model__depth': 4, 'model__bagging_temperature': 0.5}",0.4473684210526316,0.5263157894736842,0.5789473684210527,0.42105263157894735,0.23684210526315788,0.44210526315789467,0.11697953037312037,4,0.4330458322840594,0.5375676032185728,0.5358132172536605,0.39684210526315794,0.2022703818369453,0.4211078279712791,0.12275290192674848,5
36.74224042892456,14.563594774558855,0.016239118576049805,0.004982302798208127,0.5,0.1,5,200,10,0.5,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 10, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.4473684210526316,0.5526315789473685,0.42105263157894735,0.2631578947368421,0.43157894736842106,0.09502878992246207,7,0.4740228950755267,0.47023936359116414,0.5323886639676114,0.38003753015816283,0.2471646859083192,0.42077062774015683,0.09953869005795832,6
11.359822273254395,3.415755521339776,0.008383893966674804,0.005369090496531344,1.0,0.02,10,200,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 10, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.5,0.42105263157894735,0.47368421052631576,0.4473684210526316,0.23684210526315788,0.41578947368421054,0.09326339550878607,10,0.4965813656949391,0.44154375982630834,0.4783625730994152,0.39623730378578026,0.2478468899521531,0.4121143784717193,0.08902300039205507,8
11.386131381988525,3.379001017865858,0.007394838333129883,0.006589756577167815,0.0,0.03,3,200,8,0.5,"{'model__random_strength': 0.0, 'model__learning_rate': 0.03, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.42105263157894735,0.5526315789473685,0.42105263157894735,0.2894736842105263,0.43157894736842106,0.08583950752789522,7,0.48120300751879697,0.43730948994106883,0.5222672064777328,0.3707236842105263,0.2388689114089572,0.41007445991141644,0.09924520433132762,10
1.855547046661377,0.7316055772734568,0.0021591663360595705,0.004318332672119141,0.0,0.05,3,200,6,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 6, 'model__bagging_temperature': 1.0}",0.4473684210526316,0.631578947368421,0.5789473684210527,0.4473684210526316,0.2894736842105263,0.47894736842105257,0.11932404261846982,2,0.44072022160664825,0.631578947368421,0.5539811066126855,0.4257215619694398,0.26721491228070177,0.46384334996757925,0.12402478631385189,2
22.665202713012697,6.738570552451488,0.007929754257202149,0.006561326234325256,0.5,0.1,7,400,8,0.0,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 7, 'model__iterations': 400, 'model__depth': 8, 'model__bagging_temperature': 0.0}",0.47368421052631576,0.4473684210526316,0.5263157894736842,0.4473684210526316,0.2894736842105263,0.43684210526315786,0.07912261251775213,5,0.4708277871712775,0.46814404432132967,0.5088429575964202,0.4259170653907496,0.24746548023039155,0.4242394669420337,0.0922037860849835,4
33.91377034187317,10.270685725256625,0.008030271530151368,0.0070941918830996435,1.0,0.02,7,600,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 7, 'model__iterations': 600, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.47368421052631576,0.5263157894736842,0.39473684210526316,0.3157894736842105,0.43684210526315786,0.07368421052631578,5,0.4740228950755267,0.4965551530648484,0.5052631578947369,0.35915110356536506,0.26339345806972675,0.4196771535340408,0.09410275954590812,7
5.439599561691284,2.1658307408121313,0.0053748607635498045,0.00673194711840622,0.0,0.05,5,600,6,0.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 6, 'model__bagging_temperature': 0.0}",0.6052631578947368,0.4473684210526316,0.5526315789473685,0.42105263157894735,0.23684210526315788,0.4526315789473684,0.12718995761678498,3,0.6052631578947368,0.46875966355371396,0.5181242948938048,0.3677293592403949,0.18670360110803325,0.42931601533813674,0.14356448629371074,3
0.5661230564117432,0.17288566879217784,0.007835721969604493,0.006738286435035209,0.0,0.05,7,200,4,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 7, 'model__iterations': 200, 'model__depth': 4, 'model__bagging_temperature': 1.0}",0.5,0.631578947368421,0.5789473684210527,0.47368421052631576,0.3157894736842105,0.5,0.10786263964167998,1,0.48355263157894735,0.6427513091173466,0.5550701077016867,0.43607456140350875,0.2864641841758547,0.4807825587954688,0.11959818146791236,1
110.69679775238038,44.60356448693862,0.008909177780151368,0.008401339308465438,1.0,0.1,5,600,10,1.0,"{'model__random_strength': 1.0, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 10, 'model__bagging_temperature': 1.0}",0.39473684210526316,0.4473684210526316,0.5789473684210527,0.42105263157894735,0.2894736842105263,0.42631578947368426,0.09326339550878607,9,0.3894736842105263,0.4655160167625541,0.5473684210526315,0.3906338426711941,0.265730531863255,0.4117444993120323,0.09332411473617885,9
