mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__random_strength,param_model__learning_rate,param_model__l2_leaf_reg,param_model__iterations,param_model__depth,param_model__bagging_temperature,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.1606677055358887,0.3012404828099972,0.009845829010009766,0.004449274711450344,1.0,0.05,3,600,4,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 600, 'model__depth': 4, 'model__bagging_temperature': 0.5}",0.4473684210526316,0.5789473684210527,0.4473684210526316,0.47368421052631576,0.3684210526315789,0.4631578947368421,0.06781104593013225,11,0.3257894736842106,0.5542105263157895,0.3408898185312907,0.38421052631578945,0.30422122890959463,0.38186431475133503,0.0900671607963107,12
19.762521314620972,9.085776381893762,0.00520172119140625,0.0031304320816922682,0.5,0.1,5,200,10,0.5,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 10, 'model__bagging_temperature': 0.5}",0.4473684210526316,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.39473684210526316,0.4526315789473684,0.03068922049918578,12,0.35284640171858217,0.4711779448621554,0.3570691434468524,0.4009613817826299,0.2859952120383037,0.3736100167697047,0.06107156452674072,13
4.355137491226197,1.9370999902285622,0.008652019500732421,0.004758421046149684,1.0,0.02,10,200,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 10, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.5789473684210527,0.5,0.5263157894736842,0.34210526315789475,0.4842105263157895,0.07912261251775216,3,0.37916219119226635,0.521255060728745,0.3957688338493292,0.41578947368421054,0.24310776942355888,0.39101666577562194,0.08901222929550187,11
4.455339765548706,2.00789388554376,0.008472394943237305,0.003923462527046737,0.0,0.03,3,200,8,0.5,"{'model__random_strength': 0.0, 'model__learning_rate': 0.03, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.39473684210526316,0.4789473684210527,0.04823763889427199,5,0.37932825484764543,0.5140350877192982,0.37728531855955677,0.44582291737044794,0.3157103284527107,0.40643638138993177,0.06774161570355146,2
1.1434640884399414,0.3983205367161671,0.011768627166748046,0.002784951971057097,0.0,0.05,3,200,6,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 200, 'model__depth': 6, 'model__bagging_temperature': 1.0}",0.4473684210526316,0.6052631578947368,0.47368421052631576,0.42105263157894735,0.39473684210526316,0.46842105263157896,0.07330730672202168,10,0.3257894736842106,0.5740454076367388,0.37728531855955677,0.3612436664416459,0.31867905056759543,0.3914085833779495,0.0938733731129885,8
8.905172157287598,3.956346196577986,0.01017775535583496,0.004158637946917245,0.5,0.1,7,400,8,0.0,"{'model__random_strength': 0.5, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 7, 'model__iterations': 400, 'model__depth': 8, 'model__bagging_temperature': 0.0}",0.3684210526315789,0.47368421052631576,0.39473684210526316,0.42105263157894735,0.39473684210526316,0.41052631578947374,0.03569647359539614,14,0.3571428571428571,0.4724880382775119,0.30236305048335127,0.32714681440443216,0.33252810819618706,0.35833377370086794,0.05967226334415589,14
13.229692602157593,5.960206568935588,0.007115650177001953,0.005185940245771601,1.0,0.02,7,600,8,0.5,"{'model__random_strength': 1.0, 'model__learning_rate': 0.02, 'model__l2_leaf_reg': 7, 'model__iterations': 600, 'model__depth': 8, 'model__bagging_temperature': 0.5}",0.47368421052631576,0.6052631578947368,0.47368421052631576,0.47368421052631576,0.39473684210526316,0.4842105263157895,0.06781104593013224,3,0.37916219119226635,0.5750405425328026,0.351988568706835,0.36917293233082704,0.2832676611314382,0.3917263791788338,0.09758379616744386,7
3.254908227920532,1.1683823455246853,0.007970666885375977,0.001473358398071074,0.0,0.05,5,600,6,0.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 6, 'model__bagging_temperature': 0.0}",0.4473684210526316,0.39473684210526316,0.3684210526315789,0.39473684210526316,0.39473684210526316,0.4,0.025784102555612406,15,0.3917748917748918,0.41319640564826704,0.2696214219759926,0.3087719298245614,0.33398899726095427,0.3434707292969334,0.052806424181829785,15
0.39060583114624026,0.10643853134554682,0.004740142822265625,0.005910762560870654,0.0,0.05,7,200,4,1.0,"{'model__random_strength': 0.0, 'model__learning_rate': 0.05, 'model__l2_leaf_reg': 7, 'model__iterations': 200, 'model__depth': 4, 'model__bagging_temperature': 1.0}",0.4473684210526316,0.6052631578947368,0.47368421052631576,0.42105263157894735,0.4473684210526316,0.47894736842105257,0.0653140718210045,6,0.3257894736842106,0.5740454076367388,0.37620837808807733,0.3160462130937099,0.3647979866225255,0.39137749182505244,0.09410709777089549,9
58.432466697692874,27.415381640398518,0.008059501647949219,0.0035634705769447645,1.0,0.1,5,600,10,1.0,"{'model__random_strength': 1.0, 'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 600, 'model__depth': 10, 'model__bagging_temperature': 1.0}",0.47368421052631576,0.6052631578947368,0.47368421052631576,0.5263157894736842,0.3684210526315789,0.4894736842105263,0.0773523076668372,2,0.38535414165666265,0.5740454076367388,0.351988568706835,0.4144110275689223,0.26771742189698844,0.39870331349322946,0.1005080631855548,5
