mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.010142707824707031,0.0013235188969814562,0.005404615402221679,0.000722365891121723,{},-1.6222482092936992,-0.8808919521390177,-0.7625002351518009,-0.24672853252236093,0.11093389199892578,-0.6802870074215907,0.5913198334789737,1,-1.15124639123201,-0.9095494047876853,-0.7766730546765086,-0.6828914620215056,-0.6692010676671636,-0.8379122760769746,0.17863667753356705,1,-1.4071952765697584,-1.1449475219299805,-1.0066304716535908,-0.8383749781315333,-0.841223780259143,-1.0476744057088012,0.21299297236268416,1
