mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.0416108608245849,0.4381945849436939,0.018635272979736328,0.01119880845335798,200,2,4,0.6,8,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 8}",0.5263157894736842,0.6578947368421053,0.5526315789473685,0.4473684210526316,0.34210526315789475,0.5052631578947369,0.1057881644328515,1,0.5263157894736842,0.6609110495537088,0.529657477025898,0.41081871345029236,0.32023081694134325,0.4895867692889853,0.11592457614041544,1
1.897479772567749,0.674862960890161,0.03004002571105957,0.00803391552751199,400,2,2,0.8,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.8, 'model__max_depth': 5}",0.47368421052631576,0.631578947368421,0.5,0.42105263157894735,0.3157894736842105,0.46842105263157896,0.1031364102224496,8,0.45547652916073966,0.6377196210991225,0.48566582777109096,0.38947368421052636,0.2970360110803324,0.4530743346643624,0.11274294561431722,7
1.09254150390625,0.38247368443605617,0.03109440803527832,0.006900829436770638,400,5,4,log2,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.47368421052631576,0.47368421052631576,0.5,0.47368421052631576,0.3157894736842105,0.4473684210526315,0.06657426652986062,10,0.47917007191892774,0.48571428571428565,0.47017543859649125,0.4030451127819549,0.28407875254160436,0.42443673231065276,0.07615861098972489,10
0.7048099040985107,0.35468227242473604,0.018751192092895507,0.0031724106629110564,200,5,8,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': None}",0.4473684210526316,0.5,0.5,0.47368421052631576,0.34210526315789475,0.4526315789473684,0.05860804592452654,9,0.458276125095347,0.5132339031146543,0.49800973020787265,0.40643274853801176,0.329505582137161,0.4410916178186093,0.06692110087998854,9
1.233942174911499,0.5382705597698941,0.013327932357788086,0.011332216704389813,200,10,1,0.8,12,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.5,0.6578947368421053,0.5263157894736842,0.4473684210526316,0.2894736842105263,0.48421052631578937,0.11955596517474261,3,0.49827219564061664,0.6609110495537088,0.500553184763711,0.41387811634349037,0.2559333115397189,0.4659095715682492,0.13196241729899835,5
2.1538952350616456,0.8215043179889067,0.02419724464416504,0.006385005044859837,400,5,1,0.8,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",0.5,0.631578947368421,0.5263157894736842,0.4473684210526316,0.2894736842105263,0.47894736842105257,0.1121435565929606,5,0.49397920295753106,0.6377196210991225,0.500553184763711,0.41387811634349037,0.2559333115397189,0.46041268734071483,0.12502239854417171,6
2.0596165657043457,0.7820140303953778,0.03116164207458496,0.00545466182750665,400,10,1,0.8,8,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 8}",0.5263157894736842,0.631578947368421,0.5263157894736842,0.4473684210526316,0.2894736842105263,0.48421052631578937,0.11361596392064684,3,0.5245879851143008,0.6377196210991225,0.500553184763711,0.41387811634349037,0.25748194014447884,0.4668441694930207,0.12673358811194732,3
1.5276139736175538,0.5528434310416377,0.036777162551879884,0.009612661181916103,600,2,8,sqrt,5,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.5,0.5263157894736842,0.5263157894736842,0.5,0.3157894736842105,0.47368421052631576,0.07981974151633212,6,0.5078826097501818,0.5444621168305378,0.5146198830409358,0.4557440062218633,0.30846681922196795,0.46623508701309735,0.0838998950283395,4
1.6976482391357421,0.5627501268181704,0.01686520576477051,0.006911358737102827,400,2,2,0.6,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.6, 'model__max_depth': 5}",0.5,0.631578947368421,0.5,0.4473684210526316,0.34210526315789475,0.4842105263157895,0.09355994123490093,2,0.5,0.6377196210991225,0.4780610570084255,0.41387811634349037,0.3269230769230769,0.4713163742748231,0.10267118337477539,2
2.339025688171387,0.7855425935483357,0.03489317893981934,0.004595262607195547,600,2,4,0.6,12,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 12}",0.47368421052631576,0.631578947368421,0.5526315789473685,0.42105263157894735,0.2894736842105263,0.47368421052631576,0.11650496642725607,6,0.46902529127593057,0.6377196210991225,0.5149276700523238,0.36546840958605664,0.25748194014447884,0.44892458643158245,0.1296296499793813,8
