mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l1_ratio,param_model__C,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.014996671676635742,0.006543387948145202,0.004807138442993164,0.0007545619598882836,0.7,0.5,"{'model__l1_ratio': 0.7, 'model__C': 0.5}",0.42105263157894735,0.5789473684210527,0.5263157894736842,0.5526315789473685,0.42105263157894735,0.5,0.06657426652986063,4,0.3865361077111383,0.5638273314866112,0.4719679633867277,0.43749617947307284,0.2907268170426065,0.4301108798200314,0.09056856547683471,5
0.029796791076660157,0.014274923346280301,0.0054032325744628905,0.0007989056797845685,0.3,2.0,"{'model__l1_ratio': 0.3, 'model__C': 2.0}",0.42105263157894735,0.5789473684210527,0.5,0.5526315789473685,0.39473684210526316,0.4894736842105264,0.07177990366834662,6,0.4016439700650227,0.5827639273622655,0.4669739759598553,0.43749617947307284,0.303788595365178,0.43853332964507885,0.09069661474115358,3
0.01039891242980957,0.002057837919526331,0.006001567840576172,0.00109384269410045,0.1,0.2,"{'model__l1_ratio': 0.1, 'model__C': 0.2}",0.4473684210526316,0.5789473684210527,0.5,0.5526315789473685,0.39473684210526316,0.4947368421052632,0.06740130776245105,5,0.4216507177033493,0.5598534150502307,0.43496198502976363,0.43749617947307284,0.26258189934480525,0.4233088393202443,0.09467565282371823,8
0.06119852066040039,0.04412537496798393,0.005200624465942383,0.0009800570309361294,0.7,5.0,"{'model__l1_ratio': 0.7, 'model__C': 5.0}",0.42105263157894735,0.5789473684210527,0.5,0.5526315789473685,0.39473684210526316,0.4894736842105264,0.07177990366834662,6,0.4017977636398689,0.5827639273622655,0.4669739759598553,0.43749617947307284,0.303788595365178,0.4385640883600481,0.09068412414147242,2
0.01860079765319824,0.007762094427710885,0.004999494552612305,0.0008953639466123428,0.3,1.0,"{'model__l1_ratio': 0.3, 'model__C': 1.0}",0.3684210526315789,0.6052631578947368,0.5,0.5526315789473685,0.39473684210526316,0.4842105263157895,0.09055079228465925,8,0.33881578947368424,0.5949549676329862,0.4621437314215772,0.43749617947307284,0.303788595365178,0.42743985267329976,0.10247991087108214,6
0.012399053573608399,0.005043805991606718,0.0052048683166503905,0.0011614231286314139,0.9,0.5,"{'model__l1_ratio': 0.9, 'model__C': 0.5}",0.4473684210526316,0.5789473684210527,0.5263157894736842,0.5526315789473685,0.42105263157894735,0.5052631578947369,0.060925457383106466,2,0.4037692269890412,0.5638273314866112,0.46612541993281076,0.43749617947307284,0.2907268170426065,0.43238899498482847,0.08868768774017072,4
0.025393581390380858,0.012597514424837059,0.005202054977416992,0.0007464196162021605,0.7,1.0,"{'model__l1_ratio': 0.7, 'model__C': 1.0}",0.47368421052631576,0.6052631578947368,0.5263157894736842,0.5526315789473685,0.39473684210526316,0.5105263157894737,0.07177990366834662,1,0.4446877595710942,0.5953947368421053,0.468671679197995,0.43749617947307284,0.303788595365178,0.45000779008988906,0.09279073345271299,1
0.009800243377685546,0.0027845351612218222,0.005400466918945313,0.00101790089190528,0.3,0.2,"{'model__l1_ratio': 0.3, 'model__C': 0.2}",0.4473684210526316,0.6052631578947368,0.5,0.5526315789473685,0.42105263157894735,0.5052631578947369,0.06740130776245105,2,0.38161268556005407,0.578421052631579,0.42936288088642666,0.43749617947307284,0.2907268170426065,0.4235239231187478,0.09339599704768689,7
