mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l1_ratio,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.01859908103942871,0.004029958856941232,0.0036017894744873047,0.0010198381294046427,0.1,0.001,"{'model__l1_ratio': 0.1, 'model__alpha': 0.001}",-3.6346903458540467,-0.7086697693679818,-0.20689238718791159,-0.21931519111357534,-0.2127223517099024,-0.9964580090466836,1.3330190055014792,6,-2.0492966320619797,-1.2618906708029403,-1.552919314900103,-1.5576677909261445,-1.4065009953902856,-1.5656550808162906,0.2652312147252448,6,-2.6336262874629055,-1.6827392336076388,-2.003164109099448,-1.9710630303839176,-1.770385777438527,-2.012195687598487,0.33315553216939336,6
0.0058001518249511715,0.0011664908695229723,0.003199911117553711,0.0007484939862761749,0.5,1.0,"{'model__l1_ratio': 0.5, 'model__alpha': 1.0}",-0.03756467154800358,-0.07871944212285853,-0.048791005847735436,-0.015420174929813069,-0.00381484649540198,-0.03686202818876252,0.026255310342790165,1,-0.9656491792640884,-1.0960526315789476,-1.3849241748438892,-1.4473684210526316,-1.2930005425935973,-1.2373989898666309,0.1804267870713794,1,-1.2460956351205579,-1.3370326286220542,-1.8673543320900483,-1.7987276637518836,-1.610697661834746,-1.571981584283858,0.24558519621111657,1
0.004999732971191407,0.0015486810761911616,0.0030005931854248046,0.0012653112912406695,0.1,1.0,"{'model__l1_ratio': 0.1, 'model__alpha': 1.0}",-0.278264792794082,-0.13939459298478352,-0.0639870891188925,-0.013986324994349708,-0.0395808498425918,-0.1070427299469399,0.09531844084402323,2,-1.0433869295402136,-1.0865711357770902,-1.4126371243547386,-1.4135248263847706,-1.3283110603155814,-1.2568862152744789,0.16030263876323267,2,-1.3831019718597521,-1.374120534912622,-1.8808338633093182,-1.797457245493211,-1.6391411616008313,-1.6149309554351468,0.20800993885808508,2
0.01680026054382324,0.005151927336980616,0.0031996726989746093,0.00039906731100172125,0.3,0.001,"{'model__l1_ratio': 0.3, 'model__alpha': 0.001}",-3.995227122730146,-0.7143200825271794,-0.2068169095900534,-0.21899550688324143,-0.21269563668947433,-1.0696110516840192,1.4756507468280862,7,-2.114372793544297,-1.2650812424528342,-1.552579118153284,-1.557681156374857,-1.4063040791525545,-1.5792036779355652,0.28849445199250956,7,-2.734144142375815,-1.685519219650525,-2.0031014703834273,-1.9708046234193266,-1.7703662774463749,-2.0327871466550933,0.3704279778124444,7
0.00639958381652832,0.0008000380803322431,0.0034008026123046875,0.0008007291155910046,0.7,0.01,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}",-1.465266551859476,-0.6030462543620598,-0.12866893733016194,-0.10887235293200703,-0.18738535696352154,-0.49864789068944526,0.515934960072309,4,-1.5392857125801853,-1.244929493836624,-1.4898263103341285,-1.4771129223699162,-1.4044517014677464,-1.4311212281177201,0.1026057541111507,4,-1.9207716122085297,-1.6298993236350148,-1.9371602227529912,-1.8796773047447302,-1.7517941242822204,-1.8238605175246971,0.11675496304936571,4
0.006598281860351563,0.001019758358965672,0.002801322937011719,0.0007490062791943364,0.1,0.01,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}",-1.7066287331542331,-0.5716173649959289,-0.15348145954825387,-0.13052872270556892,-0.20633657049211895,-0.5537185701792208,0.5982434046748142,5,-1.6136705383542775,-1.2265614258529542,-1.5062943322576088,-1.4944692685072551,-1.4135347527300524,-1.4509060635404296,0.12898450971392358,5,-2.0126030698037076,-1.613842551204986,-1.9583376139050783,-1.8979436775165786,-1.765718502196884,-1.8496890829254469,0.14376969169906356,5
0.005200052261352539,0.0017204568322945412,0.003200197219848633,0.00040011447144533635,0.3,0.1,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}",-0.9677452396254429,-0.36719533144598815,-0.09385238691570352,-0.056048852000795346,-0.13850052575717586,-0.32466846714902114,0.33924838464592755,3,-1.3070542127072289,-1.1595811620652428,-1.4612202307931301,-1.4515504297281856,-1.3973272620805488,-1.3553466594748673,0.11214547685984984,3,-1.7160432212331633,-1.5052305913274684,-1.9070479626489978,-1.834359800626608,-1.7153543123753219,-1.7356071776423119,0.13638938505174783,3
0.014796638488769531,0.006368349604503152,0.003402996063232422,0.0004908169298438132,0.7,0.001,"{'model__l1_ratio': 0.7, 'model__alpha': 0.001}",-4.872009004747082,-0.7258669013345327,-0.20668497016003506,-0.21827630367768713,-0.2117642035385534,-1.2469202766915781,1.8234314310225217,8,-2.2749628750932285,-1.270735384512953,-1.5520541159173031,-1.5575161067593868,-1.4051730598893695,-1.6120883084344484,0.34794271348603945,8,-2.964402311760071,-1.6911861084834454,-2.002991969394455,-1.9702231536259596,-1.7696862656842431,-2.079697961789635,0.4577377069086545,8
