mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weight_decay,param_model__patience,param_model__learning_rate,param_model__hidden_layers,param_model__epochs,param_model__dropout,param_model__batch_size,param_model__batch_norm,param_model__activation,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.2801300048828125,0.35408890438714635,0.009015798568725586,0.0027795748827411882,0.0,10,0.0005,"(256, 128, 64)",100,0.0,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 10, 'model__learning_rate': 0.0005, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 100, 'model__dropout': 0.0, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",0.3684210526315789,0.34210526315789475,0.5789473684210527,0.4473684210526316,0.47368421052631576,0.4421052631578948,0.08388093395004857,3,0.25072788353863384,0.2784804388231561,0.5101778837337246,0.3417825500205363,0.44557589626239513,0.3653489304756892,0.09864206533913344,9
1.100058650970459,0.6964022322168921,0.005156564712524414,0.00263852306942843,0.0,14,0.0005,"(128, 64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0005, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.47368421052631576,0.5789473684210527,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.43157894736842106,0.09055079228465925,4,0.45906023800760637,0.5828776486671222,0.2590514748409485,0.3281692133559706,0.3797316257150052,0.40177804011733065,0.11167228359159206,6
0.44658870697021485,0.12339873053962724,0.007395124435424805,0.00411935361097662,0.01,10,0.0003,"(64, 32)",100,0.3,128,True,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'relu'}",0.4473684210526316,0.5263157894736842,0.5,0.5263157894736842,0.34210526315789475,0.46842105263157896,0.06942582083301535,1,0.465195246179966,0.556234335839599,0.5158238734090128,0.5112781954887218,0.3339153028188861,0.47648939074723706,0.07690467733434954,1
0.9640028953552247,0.5401575048775182,0.008227348327636719,0.0062224781308987025,0.0,18,0.0005,"(64, 32)",80,0.1,32,True,relu,"{'model__weight_decay': 0.0, 'model__patience': 18, 'model__learning_rate': 0.0005, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': True, 'model__activation': 'relu'}",0.39473684210526316,0.5263157894736842,0.5263157894736842,0.34210526315789475,0.3684210526315789,0.43157894736842095,0.07912261251775214,6,0.40100250626566414,0.5304834484401048,0.5328007518796993,0.3148721333113348,0.33179343342682727,0.42219045466472604,0.0939146240528866,4
0.1649261474609375,0.08235773423178047,0.006720495223999023,0.004819973978744501,0.0,14,0.002,"(64, 32)",80,0.3,128,False,gelu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.3, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",0.47368421052631576,0.47368421052631576,0.47368421052631576,0.3684210526315789,0.34210526315789475,0.42631578947368426,0.058608045924526536,7,0.46895276926236673,0.47930301197088854,0.4833824863883847,0.3112781954887218,0.3367747434408144,0.4159382413102352,0.07562399766649354,5
1.0342745304107666,0.275959200390062,0.005157041549682617,0.0027040183941931402,0.0001,10,0.0003,"(128, 64, 32)",100,0.1,128,True,gelu,"{'model__weight_decay': 0.0001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (128, 64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': True, 'model__activation': 'gelu'}",0.3684210526315789,0.5526315789473685,0.5,0.47368421052631576,0.4473684210526316,0.46842105263157896,0.06092545738310647,1,0.3706994759626338,0.562545899632803,0.4940382994098519,0.45595705340142834,0.4180091376767277,0.460249973216689,0.0654646720825354,2
0.27487382888793943,0.34773471840040315,0.006799507141113281,0.00199787988980124,0.001,10,0.0003,"(256, 128, 64)",80,0.1,128,False,gelu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.0003, 'model__hidden_layers': (256, 128, 64), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 128, 'model__batch_norm': False, 'model__activation': 'gelu'}",0.34210526315789475,0.23684210526315788,0.5263157894736842,0.3684210526315789,0.4473684210526316,0.38421052631578945,0.09790039598809618,8,0.20437999761308032,0.09070548712206046,0.4472117794486216,0.2587719298245614,0.4191033138401559,0.28403450156969595,0.13358858740414578,10
0.17424240112304687,0.06445157644305985,0.005486488342285156,0.002901268077471906,0.0,14,0.0003,"(64, 32)",100,0.3,32,False,relu,"{'model__weight_decay': 0.0, 'model__patience': 14, 'model__learning_rate': 0.0003, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.3, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.4473684210526316,0.39473684210526316,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.3684210526315789,0.04707511531578505,10,0.443203969519759,0.4113493921316922,0.3539473684210526,0.3312738367658276,0.304609349460608,0.3688767832597879,0.05117738793900458,8
0.6519828796386719,0.5498279301101139,0.006514978408813476,0.0008244174467084463,0.01,10,0.002,"(64, 32)",100,0.1,32,False,relu,"{'model__weight_decay': 0.01, 'model__patience': 10, 'model__learning_rate': 0.002, 'model__hidden_layers': (64, 32), 'model__epochs': 100, 'model__dropout': 0.1, 'model__batch_size': 32, 'model__batch_norm': False, 'model__activation': 'relu'}",0.5,0.5526315789473685,0.34210526315789475,0.3157894736842105,0.4473684210526316,0.43157894736842106,0.09055079228465925,4,0.49688906836571395,0.5568922305764411,0.3446247464503043,0.3087420746222924,0.40415732313239233,0.4222610886294288,0.09266778753672085,3
0.2421103000640869,0.30504287199598584,0.008003759384155273,0.003524521072077149,0.001,10,0.001,"(64, 32)",80,0.1,64,False,relu,"{'model__weight_decay': 0.001, 'model__patience': 10, 'model__learning_rate': 0.001, 'model__hidden_layers': (64, 32), 'model__epochs': 80, 'model__dropout': 0.1, 'model__batch_size': 64, 'model__batch_norm': False, 'model__activation': 'relu'}",0.39473684210526316,0.4473684210526316,0.3684210526315789,0.34210526315789475,0.34210526315789475,0.3789473684210526,0.03938586722919939,9,0.38603139147603754,0.46764585883312937,0.38367658276125094,0.32659561800428677,0.3025187969924812,0.3732936496134372,0.057205210729153036,7
