mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.8222877025604248,0.42194283010334793,0.002468109130859375,0.00493621826171875,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.6052631578947368,0.6052631578947368,0.42105263157894735,0.2894736842105263,0.47368421052631576,0.12001846579990927,7,0.4414864913479872,0.613428123123414,0.5812447786131997,0.39488112094593236,0.2553733031674208,0.45728276343959084,0.1301221517667072,7
1.5516633987426758,0.8618890544784342,0.008150768280029298,0.00461879854519124,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.47368421052631576,0.5263157894736842,0.5789473684210527,0.4473684210526316,0.3157894736842105,0.46842105263157896,0.08869631340185641,8,0.47368421052631576,0.5355434039644567,0.5535016691526387,0.4242105263157895,0.28100088242772314,0.4535881384773847,0.0977267991002629,8
0.8430646896362305,0.49488857618598536,0.008676958084106446,0.010657096120739402,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5526315789473685,0.5526315789473685,0.5789473684210527,0.4473684210526316,0.34210526315789475,0.4947368421052632,0.08869631340185642,1,0.5483445455744624,0.5630553656869446,0.5602493074792244,0.429406850459482,0.3036842105263158,0.4809480559452858,0.1016381349473196,1
0.41028366088867185,0.253516803619172,0.014191627502441406,0.006152485799814108,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.5,0.6052631578947368,0.5526315789473685,0.42105263157894735,0.34210526315789475,0.4842105263157895,0.09355994123490094,4,0.49625858905637293,0.6052631578947368,0.5233127864706812,0.37543859649122807,0.3173672302929269,0.4635280720411892,0.10378543322512794,5
0.5055575847625733,0.3042780563290522,0.011630964279174805,0.00749396005395424,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.5789473684210527,0.6578947368421053,0.42105263157894735,0.2894736842105263,0.47894736842105273,0.12827429059951517,5,0.44904126344569556,0.5892806703700216,0.6352536747273589,0.39488112094593236,0.2472062509214212,0.46313259608208596,0.13929825441026872,6
0.522270679473877,0.2959401598757963,0.000986337661743164,0.001972675323486328,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5,0.5263157894736842,0.5526315789473685,0.4473684210526316,0.2894736842105263,0.4631578947368421,0.09355994123490094,9,0.4944444444444445,0.538960620645862,0.5149276700523238,0.4430409356725146,0.24376120972230814,0.44702697610749065,0.10643643722174131,9
0.3950758934020996,0.2038327773967173,0.0031296730041503905,0.00625934600830078,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.42105263157894735,0.631578947368421,0.6052631578947368,0.47368421052631576,0.2894736842105263,0.48421052631578954,0.1252144974038981,3,0.4214285714285714,0.6451652386780906,0.564008705975465,0.4581222276653,0.24438761011651036,0.4666224707727874,0.13628255555277397,3
0.41872172355651854,0.21387421215633212,0.0,0.0,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.3684210526315789,0.5526315789473685,0.631578947368421,0.5,0.34210526315789475,0.47894736842105257,0.10964561397894557,6,0.3642552326762853,0.5595383808358104,0.5998209239206469,0.4785964912280702,0.3173672302929269,0.46391565179074795,0.10884678711922106,4
0.7267039775848388,0.39706603790871775,0.009285402297973634,0.007313519343166941,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",0.42105263157894735,0.5789473684210527,0.6578947368421053,0.47368421052631576,0.3157894736842105,0.4894736842105264,0.11955596517474264,2,0.4179980534551172,0.585916161400926,0.6526315789473685,0.4385964912280702,0.28776196713503216,0.47658085043330284,0.1292094389514524,2
0.305176305770874,0.18793590479899988,0.006133365631103516,0.007520820508409013,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.42105263157894735,0.6052631578947368,0.5789473684210527,0.42105263157894735,0.23684210526315788,0.4526315789473684,0.13252292960014916,10,0.4282682512733446,0.6244544287548138,0.5577910292973813,0.39488112094593236,0.20241486068111456,0.44156193819051726,0.1459493132673816,10
