mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
1.146378183364868,0.5996008750034009,0.0042188167572021484,0.005879641734530287,0.7,1.0,0.0,600,3,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.39473684210526316,0.6052631578947368,0.631578947368421,0.42105263157894735,0.23684210526315788,0.45789473684210524,0.14566686845366367,5,0.37496229260935143,0.6005293698462792,0.6119465329991646,0.4016347687400319,0.1842547545333923,0.4346655437456438,0.15893422010823596,8
1.6812036037445068,0.8404319770476427,0.007663106918334961,0.007082655231861189,1.0,2.0,1.0,600,3,4,0.02,0.0,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.5,0.5,0.6052631578947368,0.4473684210526316,0.2631578947368421,0.46315789473684205,0.11239029738980327,3,0.5001806575936408,0.5092929102721024,0.5832543069385174,0.43211848312608625,0.2225386996904025,0.44947701152414987,0.12316450959772951,2
1.1055356979370117,0.5768865998074756,0.007631254196166992,0.00709180872755469,1.0,2.0,0.01,400,3,4,0.03,0.3,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.5,0.5,0.5789473684210527,0.39473684210526316,0.2894736842105263,0.4526315789473685,0.10041465278073113,6,0.4990430622009569,0.5165149716396255,0.5525525525525525,0.382695374800638,0.24563582870219025,0.4392883579791926,0.11230976818324276,6
0.6992326736450195,0.42272020913748154,0.006420612335205078,0.007863624000842236,0.85,5.0,0.01,200,3,7,0.1,0.3,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 0.85}",0.47368421052631576,0.631578947368421,0.5263157894736842,0.42105263157894735,0.2631578947368421,0.46315789473684205,0.12185091476621288,3,0.4652509652509653,0.6223684210526316,0.5087719298245613,0.4016347687400319,0.21085220791917875,0.4417756585574737,0.13608105477524213,5
0.7997151374816894,0.4555154360941647,0.0026726722717285156,0.004855150172852633,0.85,0.5,0.1,400,8,5,0.05,0.0,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 8, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.7}",0.39473684210526316,0.5526315789473685,0.6578947368421053,0.42105263157894735,0.23684210526315788,0.4526315789473684,0.14355980733669324,7,0.38721804511278196,0.5595383808358104,0.6397761645493043,0.39684210526315794,0.1873065015479876,0.4341362394618084,0.15654428432643686,9
0.9190520286560059,0.5512974765351478,0.008258771896362305,0.007021616627803434,0.7,2.0,0.01,200,1,7,0.1,0.3,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__gamma': 0.3, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.631578947368421,0.5789473684210527,0.42105263157894735,0.2631578947368421,0.46842105263157896,0.1293495339731001,2,0.437957241281341,0.6289473684210526,0.5530492898913951,0.4016347687400319,0.20902255639097744,0.4461222449449596,0.14361092148672533,3
0.7531462669372558,0.38713633802355946,0.012787246704101562,0.006462085019376633,0.7,2.0,1.0,200,5,3,0.02,0.1,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 2.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.631578947368421,0.5,0.42105263157894735,0.2631578947368421,0.4526315789473684,0.11932404261846982,7,0.4418016194331984,0.6394395078605605,0.4934001670843776,0.4044183038240763,0.23321675900277009,0.4424552714409966,0.131625350934927,4
0.7429661750793457,0.41629750602766524,0.008215188980102539,0.00715379683086834,0.85,2.0,0.01,400,5,3,0.1,0.1,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.85}",0.42105263157894735,0.6052631578947368,0.6052631578947368,0.42105263157894735,0.3157894736842105,0.47368421052631576,0.11410254415094105,1,0.4137015599527378,0.607694675284703,0.5897435897435898,0.39684210526315794,0.2667551231018723,0.4549474106692122,0.12805898684438458,1
1.0236838817596436,0.5316153858255962,0.004105091094970703,0.003693928731096078,1.0,5.0,0.01,400,5,3,0.05,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.5263157894736842,0.5526315789473685,0.3684210526315789,0.2894736842105263,0.43684210526315786,0.09790039598809619,10,0.4393274853801169,0.536051667630615,0.5233127864706812,0.3396331738437002,0.2691379748836634,0.4214926176417554,0.10365530466967778,10
0.635910177230835,0.39264781563244416,0.004509258270263672,0.005796303692344062,0.7,1.0,1.0,200,8,7,0.05,0.1,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 8, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.7}",0.47368421052631576,0.5526315789473685,0.5789473684210527,0.39473684210526316,0.2631578947368421,0.4526315789473684,0.1145870581951434,7,0.48030354061986624,0.5595383808358104,0.562406015037594,0.37765064836003054,0.21085220791917875,0.438150158554496,0.13211818579991208,7
