mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__num_leaves,param_model__n_estimators,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.3331338882446289,0.18149660559543065,0.008498954772949218,0.003460056991717172,0.7,0.1,0.0,31,400,10,10,0.03,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 0.1, 'model__reg_alpha': 0.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 10, 'model__max_depth': 10, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.7}",0.4473684210526316,0.47368421052631576,0.5,0.47368421052631576,0.39473684210526316,0.45789473684210524,0.03569647359539614,4,0.4036051667630615,0.48133971291866023,0.42874730686365037,0.4404239766081871,0.346865083707189,0.42019624937214967,0.04443766093696976,4
0.17868876457214355,0.10141900377728039,0.004878616333007813,0.006620570824801446,1.0,1.0,1.0,31,400,20,-1,0.02,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.47368421052631576,0.42105263157894735,0.5,0.5263157894736842,0.34210526315789475,0.4526315789473684,0.0653140718210045,6,0.3655292076344708,0.4265208475734792,0.4284936966476341,0.5013634564881101,0.32099387224040965,0.40858021611682077,0.06140341948571836,9
0.24273147583007812,0.15688968742906387,0.007609939575195313,0.0075243498975821515,1.0,1.0,0.01,15,400,20,10,0.02,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 10, 'model__learning_rate': 0.02, 'model__colsample_bytree': 1.0}",0.5263157894736842,0.39473684210526316,0.5,0.47368421052631576,0.3157894736842105,0.44210526315789467,0.07699336230698839,11,0.45548872180451133,0.41197399092135933,0.429862700228833,0.4512684996918194,0.2994971646287436,0.4096182154550533,0.057237896898214576,8
0.05627274513244629,0.03438581695895094,0.006632471084594726,0.006543397929677548,0.85,5.0,0.01,127,200,40,4,0.05,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5789473684210527,0.4473684210526316,0.4473684210526316,0.2631578947368421,0.436842105263158,0.10069013931425787,13,0.27655502392344494,0.543148028442146,0.40177366493155964,0.42132544279358686,0.2444388483169647,0.3774482016815404,0.10755863000151744,13
0.3209828853607178,0.18390627835677867,0.006585264205932617,0.004608475542870925,0.85,0.0,0.1,63,600,20,8,0.02,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.0, 'model__reg_alpha': 0.1, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': 8, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.5,0.5,0.5,0.5,0.2894736842105263,0.4578947368421053,0.08421052631578947,3,0.4565217391304348,0.5167919799498747,0.428113724026378,0.4734336907913433,0.2781954887218045,0.430611324523967,0.08144818600677702,1
0.053790855407714847,0.04477146702086699,0.0057485103607177734,0.005325686692511625,0.7,1.0,0.01,15,200,40,6,0.03,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.5526315789473685,0.42105263157894735,0.47368421052631576,0.2631578947368421,0.43157894736842106,0.09502878992246207,14,0.27655502392344494,0.48968981833050995,0.3584529505582137,0.4535941828254848,0.2449968795506553,0.3646577710376618,0.09556361335744187,15
0.19106197357177734,0.1021769855711512,0.005667448043823242,0.004768823139744261,0.7,1.0,1.0,63,400,20,4,0.02,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.85}",0.47368421052631576,0.5,0.5,0.47368421052631576,0.3684210526315789,0.46315789473684205,0.04880851839734581,2,0.3655292076344708,0.5041011619958988,0.4284936966476341,0.45841877420824784,0.3390092879256966,0.41911042568238954,0.060239117680067865,5
0.18159070014953613,0.08051993903956677,0.0038646697998046876,0.001230095492622262,0.7,1.0,1.0,63,600,20,-1,0.05,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.47368421052631576,0.3684210526315789,0.5263157894736842,0.5,0.34210526315789475,0.44210526315789467,0.07330730672202168,11,0.3655292076344708,0.37550607287449395,0.46710526315789475,0.47010869565217395,0.3301549420937966,0.401680836282566,0.05669345571184287,11
0.2355332374572754,0.14378970837228058,0.002110195159912109,0.002997280820069978,0.85,1.0,0.01,127,400,20,-1,0.03,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.85}",0.5,0.42105263157894735,0.5,0.5263157894736842,0.3157894736842105,0.4526315789473684,0.07699336230698839,6,0.4369990911344295,0.43739234449760767,0.429862700228833,0.5000703630734591,0.3050589836660617,0.4218766965200782,0.06370843889435024,3
0.10190887451171875,0.0761840524945152,0.006463384628295899,0.0051874389155966835,1.0,5.0,0.01,127,400,40,10,0.05,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 40, 'model__max_depth': 10, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5789473684210527,0.4473684210526316,0.42105263157894735,0.3157894736842105,0.4421052631578948,0.08388093395004859,10,0.27655502392344494,0.543148028442146,0.3918897344473418,0.38719922335482976,0.3104757085020243,0.38185354373395736,0.09200846248971495,12
