mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.3438842296600342,0.09639797176039372,0.01642632484436035,0.00151386871975885,200,2,4,0.6,8,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 8}",0.04425890958660472,0.34874483521889255,0.13187968441943887,0.11052363512254659,0.32403953608139746,0.19188932008577603,0.1217239511204435,2,-0.7280458490162474,-0.5037432201412354,-0.5321493143410343,-0.562764825231557,-0.5706287152563433,-0.5794663847972835,0.07798180108785044,3,-0.8495473685362817,-0.6737197015851664,-0.7064727920100876,-0.7081407145611661,-0.7335085176849502,-0.7342778188755303,0.060681486820933564,2
0.7714758396148682,0.20158178638388372,0.026342487335205077,0.00230990927868604,400,2,2,0.8,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.8, 'model__max_depth': 5}",-0.03927237130860051,0.34799135953268445,0.0929838729357213,0.12198652052282222,0.3499739671963016,0.1747326697757858,0.15230972756409675,7,-0.7579439716115512,-0.49968203341347556,-0.5461971226928788,-0.5626160442360156,-0.5636494911110699,-0.5860177326129982,0.08904621590348501,8,-0.8858948171074753,-0.6741093220439113,-0.7221260058491029,-0.7035629323079464,-0.7192997157348201,-0.7409985586086512,0.07442786419268385,7
0.41487550735473633,0.04147840741537414,0.02479896545410156,0.0035595672450874924,400,5,4,log2,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.08857869529998819,0.29370483345935594,0.1201904323041676,0.10747929760548891,0.3327666537071968,0.18854398247523949,0.10304924363724023,3,-0.7104901737826012,-0.5150592471453352,-0.5336466016785056,-0.5584919600800763,-0.5724708385371734,-0.5780317642447385,0.06912819781345975,1,-0.829615882915519,-0.7016116221387825,-0.711213220865118,-0.7093515268679413,-0.7287580836019847,-0.7361100672778692,0.047588663324823643,3
0.201853609085083,0.017651603787577092,0.014215993881225585,0.004476838548862562,200,5,8,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': None}",0.05243792755239751,0.2614120389217798,0.16748985408827166,0.1516033158849176,0.30271622833529677,0.18713187295653266,0.0879406987298752,4,-0.7130066770570039,-0.5309708873886104,-0.5215962228554905,-0.544684630185416,-0.587571872320313,-0.5795660579613668,0.07044032691159728,4,-0.845904439996857,-0.7174716903596631,-0.6918313667281482,-0.6915949920770138,-0.7449880260430539,-0.7383581030409472,0.05726768450930551,4
0.4187342166900635,0.13365976679572975,0.01354823112487793,0.0017430890527398994,200,10,1,0.8,12,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",-0.04454525944957077,0.3386786143927508,0.0934718325072712,0.11706776770178218,0.32611466910782605,0.1661575248520119,0.1465868287234164,9,-0.7648309573940835,-0.5052074513501676,-0.5427540234537108,-0.5547356731456876,-0.5793076950365202,-0.589367160076034,0.09093263217542041,9,-0.8881393270002281,-0.6789064595830693,-0.7219317338341272,-0.7055309083155668,-0.7323817522717216,-0.7453780362009426,0.07362836782124473,9
0.9401750087738037,0.3658344875557073,0.0237119197845459,0.003077077588133383,400,5,1,0.8,12,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 12}",-0.033098081386224276,0.33556168771544026,0.05987460284961288,0.09977935347654154,0.32746332166547987,0.15791617686417006,0.14817735937699095,10,-0.7570089240766913,-0.5018389195799028,-0.5496504797139047,-0.5684330521913308,-0.5779626746471438,-0.5909788100417946,0.08706053147477759,10,-0.8832593580319609,-0.6805044830010052,-0.7351879387344127,-0.7124048102812508,-0.73164852425753,-0.748601022861232,0.07006778120038432,10
0.8177821159362793,0.2730914257047972,0.02710251808166504,0.004928997574330105,400,10,1,0.8,8,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 8}",-0.030868873673266295,0.3314788014659549,0.09605398256431197,0.12855732692232025,0.34027174265874094,0.17309859598761235,0.14321569484008564,8,-0.7527388641656914,-0.5050843050806917,-0.5456072414554177,-0.5563818800382094,-0.5693947766666071,-0.5858414134813235,0.08617843601967226,7,-0.8823058997344563,-0.6825920862807975,-0.7209028273547956,-0.7009253545792818,-0.7246479312704323,-0.7422748198439526,0.07162119736821675,8
0.7603389263153076,0.05418612476132826,0.046711063385009764,0.001972920161925413,600,2,8,sqrt,5,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.060879304741314755,0.2631900804417061,0.13885706171283319,0.1595790321188727,0.2981844474964849,0.18413798530224232,0.08614178526261836,5,-0.7127674258335037,-0.5319788281476591,-0.5240071122425877,-0.5392507903461606,-0.5880888829742507,-0.5792186079088324,0.07041491466319351,2,-0.8421281318641564,-0.7166075663763584,-0.7036279836339333,-0.6883364983770834,-0.747405015248508,-0.7396210391000079,0.05481517752846475,5
0.7450231552124024,0.18774848018547452,0.026321983337402342,0.008697661836658294,400,2,2,0.6,5,"{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 0.6, 'model__max_depth': 5}",-0.008357608371537761,0.3389449689356562,0.10087036470354793,0.13773317319566813,0.3272672088501556,0.179291621462698,0.13451780359001853,6,-0.7483151885547227,-0.4972985859638661,-0.5449346403478578,-0.56023709168122,-0.5701880649242096,-0.5841947142943753,0.08578808134515287,6,-0.8726191905161601,-0.6787697272505556,-0.7189797142240977,-0.6972253961376446,-0.7317551914460293,-0.7398698439148974,0.0688133814150622,6
1.022559356689453,0.2644768886454951,0.03519148826599121,0.002696715984833517,600,2,4,0.6,12,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 0.6, 'model__max_depth': 12}",0.0612992489295342,0.339900225858378,0.11792236534477518,0.1156645233872543,0.33582682857510815,0.19412263841900995,0.11910952332524495,1,-0.7246716068031773,-0.5056999779417981,-0.5397118588414171,-0.5638818507028498,-0.5736975383309467,-0.5815325665240378,0.0753143722937109,5,-0.8419398246741571,-0.6782791221858739,-0.7121293514758957,-0.706091335915388,-0.7270849881932384,-0.7331049244889105,0.05666895509951113,1
