mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.3279764175415039,0.1437554952761018,0.005612325668334961,0.0017291723679940959,0.1,{'model__alpha': 0.1},-5.474358563161116,-5.391487854874011,-2.170338798878572,-2.817608002736582,-1.9316895052451466,-3.5570965449790855,1.559023638016808,6,-2.432343110875933,-2.398813711196761,-2.4040435980616217,-2.8118063826182618,-2.0642098534107456,-2.4222433312326643,0.23703566194878042,6,-3.1127350844028716,-3.254533428474689,-3.246647170332196,-3.487692490204156,-2.752619658016716,-3.1708455662861255,0.24142545561826906,6
0.29709930419921876,0.07019594991728438,0.004952716827392578,0.0005050983978543019,1.0,{'model__alpha': 1.0},-3.109143875020025,-4.079308062606417,-1.3040974545722044,-0.7141293669770306,-0.8188812437202195,-2.0051120005791794,1.3480635479089664,5,-2.125189100342996,-2.1609838830437487,-2.028948560548596,-1.9019471919370872,-1.680632441189293,-1.979540235412344,0.17432333266501598,5,-2.4798160163634426,-2.9012825745583113,-2.767787084630188,-2.3370301633465274,-2.1681503410418785,-2.5308132359880693,0.2702151390220473,5
0.3193720817565918,0.12021788655741285,0.006902122497558593,0.0010163700258669073,5.0,{'model__alpha': 5.0},-2.549580628428301,-2.1078098542442905,-0.6095968356928843,-0.19726204786579804,-0.711197425152668,-1.2350893582767883,0.9200345148984481,4,-1.9558857498930962,-1.7198560372748457,-1.6953176326257704,-1.5409434595397735,-1.6621730508641375,-1.7148351860395248,0.13529460536089807,4,-2.3047950344863137,-2.2694204937752036,-2.3133471583193286,-1.9531568810770708,-2.10299035057017,-2.1887419836456177,0.1402550999350597,4
0.2947560787200928,0.08269407726499926,0.005504226684570313,0.0010022537970578197,10.0,{'model__alpha': 10.0},-2.2427151025880967,-1.392496571775696,-0.4042792540855007,-0.15431775206706644,-0.662060177878387,-0.9711737716789492,0.7587495796133986,3,-1.8406478317391064,-1.5361349760990928,-1.604269414369915,-1.5435790814580803,-1.6443951442803662,-1.633805289589312,0.11085901764075032,3,-2.202917251281195,-1.9911932655265143,-2.1607722628881603,-1.9178083595396243,-2.0725766117384006,-2.069053550194779,0.10514899553896069,3
0.30203957557678224,0.08855318596220559,0.005639982223510742,0.0014406054283987078,25.0,{'model__alpha': 25.0},-1.7855644247464713,-0.8130693957328676,-0.2242650426672459,-0.13682737883137586,-0.5408701506750582,-0.7001192785306037,0.5933033283571242,2,-1.6559333514371721,-1.341877686733206,-1.5005755005440502,-1.5283339108578768,-1.5871285433599296,-1.522769798586447,0.10499531625585531,2,-2.041739780417631,-1.7333847295077989,-2.0175299051502353,-1.9032234592956416,-1.9955850512812114,-1.938292585130504,0.1126759731770967,2
0.2984360694885254,0.08783573431325155,0.005606317520141601,0.0008672609914811266,50.0,{'model__alpha': 50.0},-1.445512275209747,-0.5850524802246926,-0.15001825401710445,-0.12948219115705495,-0.42941930679479134,-0.547896901480678,0.4805224499545835,1,-1.494019456152225,-1.2401587807808863,-1.469209170906509,-1.5150879905607149,-1.53297838018877,-1.450290755717821,0.10720212446566889,1,-1.9130605250557278,-1.6207259123028896,-1.9553955536276788,-1.8970650099608437,-1.9220604517457125,-1.8616614905385707,0.12196666093210543,1
